metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
aws.msk.kafka.network.RequestMetrics.Count.count,count,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ResponseQueueTimeMs, request=ListGroups><>Count) as monotonic count",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.FifteenMinuteRate,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ErrorsPerSec, request=UpdateMetadata, error=NONE><>FifteenMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.FiveMinuteRate,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ErrorsPerSec, request=UpdateMetadata, error=NONE><>FiveMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.Max,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ResponseQueueTimeMs, request=ListGroups><>Max)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.Mean,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ResponseQueueTimeMs, request=ListGroups><>Mean)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.MeanRate,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ErrorsPerSec, request=UpdateMetadata, error=NONE><>MeanRate)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.Min,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ResponseQueueTimeMs, request=ListGroups><>Min)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.OneMinuteRate,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ErrorsPerSec, request=UpdateMetadata, error=NONE><>OneMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.network.RequestMetrics.StdDev,gauge,,,,"Attribute exposed for management (kafka.network<type=RequestMetrics, name=ResponseQueueTimeMs, request=ListGroups><>StdDev)",0,amazon_kafka,,
aws.msk.kafka.network.SocketServer.Value,gauge,,,,"Attribute exposed for management (kafka.network<type=SocketServer, name=ExpiredConnectionsKilledCount><>Value)",0,amazon_kafka,,
aws.msk.kafka.network.request.ErrorsPerSec,gauge,,error,,,0,amazon_kafka,,
aws.msk.kafka.network.request.ErrorsPerSec.count,count,,error,,count version of aws.msk.kafka.network.request.ErrorsPerSec,0,amazon_kafka,,
aws.msk.kafka.network.request.LocalTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.LocalTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.LocalTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.MessageConversionsTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.MessageConversionsTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.MessageConversionsTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.RemoteTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.RemoteTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.RemoteTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestBytes,gauge,,byte,,,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestBytes.count,count,,byte,,count version of aws.msk.kafka.network.request.RequestBytes,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestQueueTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestQueueTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.RequestQueueTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestsPerSec,gauge,,request,,,0,amazon_kafka,,
aws.msk.kafka.network.request.RequestsPerSec.count,count,,request,,count version of aws.msk.kafka.network.request.RequestsPerSec,0,amazon_kafka,,
aws.msk.kafka.network.request.ResponseQueueTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.ResponseQueueTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.ResponseQueueTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.ResponseSendTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.ResponseSendTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.ResponseSendTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.TemporaryMemoryBytes,gauge,,byte,,,0,amazon_kafka,,
aws.msk.kafka.network.request.TemporaryMemoryBytes.count,count,,byte,,count version of aws.msk.kafka.network.request.TemporaryMemoryBytes,0,amazon_kafka,,
aws.msk.kafka.network.request.ThrottleTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.ThrottleTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.ThrottleTimeMs,0,amazon_kafka,,
aws.msk.kafka.network.request.TotalTimeMs,gauge,,millisecond,,,0,amazon_kafka,,
aws.msk.kafka.network.request.TotalTimeMs.count,count,,millisecond,,count version of aws.msk.kafka.network.request.TotalTimeMs,0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.Count,gauge,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>Count)",0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.Count.count,count,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>Count) as monotonic count",0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.FifteenMinuteRate,gauge,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>FifteenMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.FiveMinuteRate,gauge,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>FiveMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.MeanRate,gauge,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>MeanRate)",0,amazon_kafka,,
aws.msk.kafka.security.SimpleAclAuthorizer.OneMinuteRate,gauge,,,,"Attribute exposed for management (kafka.security<type=SimpleAclAuthorizer, name=ZooKeeperExpiresPerSec><>OneMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.Count,gauge,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>Count)",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.Count.count,count,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>Count) as monotonic count",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.FifteenMinuteRate,gauge,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>FifteenMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.FiveMinuteRate,gauge,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>FiveMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.MeanRate,gauge,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>MeanRate)",0,amazon_kafka,,
aws.msk.kafka.server.BrokerTopicMetrics.OneMinuteRate,gauge,,,,"Attribute exposed for management (kafka.server<type=BrokerTopicMetrics, name=BytesInPerSec><>OneMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.DelayedFetchMetrics.Count,gauge,,,,"Attribute exposed for management (kafka.server<type=DelayedFetchMetrics, name=ExpiresPerSec, fetcherType=consumer><>Count)",0,amazon_kafka,,
aws.msk.kafka.server.DelayedFetchMetrics.Count.count,count,,,,"Attribute exposed for management (kafka.server<type=DelayedFetchMetrics, name=ExpiresPerSec, fetcherType=consumer><>Count) as monotonic count",0,amazon_kafka,,
aws.msk.kafka.server.DelayedFetchMetrics.FifteenMinuteRate,gauge,,,,"Attribute exposed for management (kafka.server<type=DelayedFetchMetrics, name=ExpiresPerSec, fetcherType=consumer><>FifteenMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.DelayedFetchMetrics.FiveMinuteRate,gauge,,,,"Attribute exposed for management (kafka.server<type=DelayedFetchMetrics, name=ExpiresPerSec, fetcherType=consumer><>FiveMinuteRate)",0,amazon_kafka,,
aws.msk.kafka.server.DelayedFetchMetrics.MeanRate,gauge,,,,"Attribute exposed for management (kafka.server<type=DelayedFetchMetrics, name=ExpiresPerSec, fetcherType=consumer><>MeanRate)",0,amazon_kafka,,
