metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
datadog.cluster_agent.admission_webhooks.validation_attempts,gauge,,,,Number of pod validation attempts by validation type,0,datadog_cluster_agent,admission webhooks validation attempts,,
datadog.cluster_agent.admission_webhooks.webhooks_received,gauge,,,,Number of webhook requests received,0,datadog_cluster_agent,admission webhooks received,,
datadog.cluster_agent.aggregator.flush,count,,,,"Number of metrics/service checks/events flushed by (data_type, state)",0,datadog_cluster_agent,aggregator flush,,
datadog.cluster_agent.aggregator.processed,count,,,,Amount of metrics/services_checks/events processed by the aggregator by data_type,0,datadog_cluster_agent,aggregator processed,,
datadog.cluster_agent.api_requests,count,,request,,"Requests made to the cluster agent API by (handler, status)",0,datadog_cluster_agent,api requests,,
datadog.cluster_agent.autodiscovery.errors,gauge,,,,Number of Autodiscovery errors,0,datadog_cluster_agent,AD errors,,
datadog.cluster_agent.autodiscovery.poll_duration.count,count,,,,Autodiscovery poll duration count,0,datadog_cluster_agent,AD poll duration count,,
datadog.cluster_agent.autodiscovery.poll_duration.sum,count,,second,,Autodiscovery poll duration sum,0,datadog_cluster_agent,AD poll duration sum,,
datadog.cluster_agent.autodiscovery.watched_resources,gauge,,,,Number of watched resources (Services and Endpoints),0,datadog_cluster_agent,AD watched resources,,
datadog.cluster_agent.autoscaling.workload.autoscaler_conditions,gauge,,,,Current state of each condition on the DatadogPodAutoscaler object (1 if True 0 otherwise) tagged by condition type,0,datadog_cluster_agent,autoscaling autoscaler conditions,,
datadog.cluster_agent.autoscaling.workload.horizontal_scaling.constraints.max_replicas,gauge,,,,Maximum number of replicas configured in the DatadogPodAutoscaler horizontal scaling constraints,0,datadog_cluster_agent,autoscaling horizontal scaling constraints max replicas,,
datadog.cluster_agent.autoscaling.workload.horizontal_scaling.constraints.min_replicas,gauge,,,,Minimum number of replicas configured in the DatadogPodAutoscaler horizontal scaling constraints,0,datadog_cluster_agent,autoscaling horizontal scaling constraints min replicas,,
datadog.cluster_agent.autoscaling.workload.horizontal_scaling_actions,count,,,,Cumulative count of horizontal scaling actions attempted split by outcome (status:ok or status:error),0,datadog_cluster_agent,autoscaling horizontal scaling actions,,
datadog.cluster_agent.autoscaling.workload.horizontal_scaling_applied_replicas,gauge,,,,Number of replicas last applied to the target workload by the horizontal scaler,0,datadog_cluster_agent,autoscaling horizontal scaling applied replicas,,
datadog.cluster_agent.autoscaling.workload.horizontal_scaling_received_replicas,gauge,,,,Number of replicas recommended by the main horizontal scaling source,0,datadog_cluster_agent,autoscaling horizontal scaling received replicas,,
datadog.cluster_agent.autoscaling.workload.local.horizontal_scaling_recommended_replicas,gauge,,,,Number of replicas recommended by the local in-cluster fallback recommender,0,datadog_cluster_agent,autoscaling local horizontal scaling recommended replicas,,
datadog.cluster_agent.autoscaling.workload.local.horizontal_utilization_pct,gauge,,,,CPU utilization percentage computed by the local fallback recommender for horizontal scaling,0,datadog_cluster_agent,autoscaling local horizontal utilization pct,,
datadog.cluster_agent.autoscaling.workload.local_fallback_enabled,gauge,,,,1 if the local in-cluster fallback recommender is currently active for horizontal scaling 0 otherwise,-1,datadog_cluster_agent,autoscaling local fallback enabled,,
datadog.cluster_agent.autoscaling.workload.received_recommendations_version,gauge,,,,Version number of the most recently received scaling recommendation from the remote recommender,0,datadog_cluster_agent,autoscaling received recommendations version,,
datadog.cluster_agent.autoscaling.workload.status.desired.replicas,gauge,,,,Desired replica count from the DatadogPodAutoscaler horizontal status,0,datadog_cluster_agent,autoscaling status desired replicas,,
datadog.cluster_agent.autoscaling.workload.status.vertical.desired.container.cpu.limit,gauge,,,,Desired CPU limit in millicores for the container from the DatadogPodAutoscaler vertical status,0,datadog_cluster_agent,autoscaling status vertical desired container cpu limit,,
datadog.cluster_agent.autoscaling.workload.status.vertical.desired.container.cpu.request,gauge,,,,Desired CPU request in millicores for the container from the DatadogPodAutoscaler vertical status,0,datadog_cluster_agent,autoscaling status vertical desired container cpu request,,
datadog.cluster_agent.autoscaling.workload.status.vertical.desired.container.memory.limit,gauge,,byte,,Desired memory limit in bytes for the container from the DatadogPodAutoscaler vertical status,0,datadog_cluster_agent,autoscaling status vertical desired container memory limit,,
datadog.cluster_agent.autoscaling.workload.status.vertical.desired.container.memory.request,gauge,,byte,,Desired memory request in bytes for the container from the DatadogPodAutoscaler vertical status,0,datadog_cluster_agent,autoscaling status vertical desired container memory request,,
datadog.cluster_agent.autoscaling.workload.vertical_rollout_triggered,count,,,,Cumulative count of pod rollouts triggered by the vertical scaler split by outcome (status:ok or status:error),0,datadog_cluster_agent,autoscaling vertical rollout triggered,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling.constraints.container.cpu.request_max,gauge,,,,Maximum CPU request allowed for the container in millicores as configured in the DatadogPodAutoscaler vertical scaling constraints,0,datadog_cluster_agent,autoscaling vertical scaling constraints container cpu request max,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling.constraints.container.cpu.request_min,gauge,,,,Minimum CPU request allowed for the container in millicores as configured in the DatadogPodAutoscaler vertical scaling constraints,0,datadog_cluster_agent,autoscaling vertical scaling constraints container cpu request min,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling.constraints.container.memory.request_max,gauge,,byte,,Maximum memory request allowed for the container in bytes as configured in the DatadogPodAutoscaler vertical scaling constraints,0,datadog_cluster_agent,autoscaling vertical scaling constraints container memory request max,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling.constraints.container.memory.request_min,gauge,,byte,,Minimum memory request allowed for the container in bytes as configured in the DatadogPodAutoscaler vertical scaling constraints,0,datadog_cluster_agent,autoscaling vertical scaling constraints container memory request min,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling_received_limits,gauge,,,,Resource limit value recommended by the main vertical scaling source per container and resource (millicores for CPU bytes for memory),0,datadog_cluster_agent,autoscaling vertical scaling received limits,,
datadog.cluster_agent.autoscaling.workload.vertical_scaling_received_requests,gauge,,,,Resource request value recommended by the main vertical scaling source per container and resource (millicores for CPU bytes for memory),0,datadog_cluster_agent,autoscaling vertical scaling received requests,,
datadog.cluster_agent.cluster_checks.busyness,gauge,,,,Busyness of a node per the number of metrics submitted and average duration of all checks run,0,datadog_cluster_agent,cluster check node busyness,,
datadog.cluster_agent.cluster_checks.configs_dangling,gauge,,,,Number of check configurations not dispatched,-1,datadog_cluster_agent,cluster check configs dangling,,
datadog.cluster_agent.cluster_checks.configs_dispatched,gauge,,,,Number of check configurations dispatched by node,0,datadog_cluster_agent,cluster check configs dispatched,,
datadog.cluster_agent.cluster_checks.configs_info,gauge,,,,Information about check configurations dispatched (node and check ID),0,datadog_cluster_agent,cluster check configs info,,
datadog.cluster_agent.cluster_checks.failed_stats_collection,count,,,,Total number of unsuccessful stats collection attempts,0,datadog_cluster_agent,cluster check failed stats collection,,
datadog.cluster_agent.cluster_checks.nodes_reporting,gauge,,,,Number of node agents reporting,0,datadog_cluster_agent,cluster check nodes reporting,,
datadog.cluster_agent.cluster_checks.rebalancing_decisions,count,,,,Total number of check rebalancing decisions,0,datadog_cluster_agent,cluster check rebalancing decisions,,
datadog.cluster_agent.cluster_checks.rebalancing_duration_seconds,gauge,,second,,Duration of the check rebalancing algorithm last execution,0,datadog_cluster_agent,cluster check rebalancing duration,,
datadog.cluster_agent.cluster_checks.successful_rebalancing_moves,count,,check,,Total number of successful check rebalancing decisions,1,datadog_cluster_agent,cluster check rebalancing moves,,
datadog.cluster_agent.cluster_checks.unscheduled_check,gauge,,,,Number of check configurations not scheduled,-1,datadog_cluster_agent,cluster check unscheduled check,,
datadog.cluster_agent.cluster_checks.updating_stats_duration_seconds,gauge,,second,,Duration of collecting stats from check runners and updating cache,0,datadog_cluster_agent,cluster check updating stats duration,,
datadog.cluster_agent.datadog.rate_limit_queries.limit,gauge,,query,,Maximum number of queries to the Datadog API allowed in the period by endpoint,0,datadog_cluster_agent,rate limit queries limit,,
datadog.cluster_agent.datadog.rate_limit_queries.period,gauge,,second,,Period of rate limiting for the Datadog API by endpoint,0,datadog_cluster_agent,rate limit queries period,,
datadog.cluster_agent.datadog.rate_limit_queries.remaining,gauge,,query,,Number of queries to the Datadog API remaining before next reset by endpoint,0,datadog_cluster_agent,rate limit queries remaining,,
datadog.cluster_agent.datadog.rate_limit_queries.remaining_min,gauge,,query,,Minimum number of queries remaining before next reset observed during an expiration interval of 2*refresh period,0,datadog_cluster_agent,rate limit queries remaining minimum,,
datadog.cluster_agent.datadog.rate_limit_queries.reset,gauge,,second,,Number of seconds before next reset applied to the Datadog API by endpoint,0,datadog_cluster_agent,rate limit queries reset,,
datadog.cluster_agent.datadog.requests,count,,request,,Requests made to Datadog by status,0,datadog_cluster_agent,datadog requests,,
datadog.cluster_agent.endpoint_checks.configs_dispatched,gauge,,,,Number of endpoint-check configurations dispatched by node,0,datadog_cluster_agent,endpoint check configs dispatched,,
datadog.cluster_agent.external_metrics,gauge,,,,Number of external metrics tagged,0,datadog_cluster_agent,external metrics,,
datadog.cluster_agent.external_metrics.api_elapsed.count,count,,,,Count of API Requests received,0,datadog_cluster_agent,external metrics api elapsed count,,
datadog.cluster_agent.external_metrics.api_elapsed.sum,count,,,,Count of API Requests received,0,datadog_cluster_agent,external metrics api elapsed sum,,
datadog.cluster_agent.external_metrics.api_requests,gauge,,,,Count of API Requests received,0,datadog_cluster_agent,external metrics api requests,,
datadog.cluster_agent.external_metrics.datadog_metrics,gauge,,,,"The label valid is true if the DatadogMetric CR is valid, false otherwise",0,datadog_cluster_agent,external metrics datadog metrics,,
datadog.cluster_agent.external_metrics.delay_seconds,gauge,,second,,Freshness of the metric evaluated from querying Datadog,0,datadog_cluster_agent,external metrics delay,,
datadog.cluster_agent.external_metrics.processed_value,gauge,,,,Value processed from querying Datadog by metric,0,datadog_cluster_agent,external metrics processed,,
datadog.cluster_agent.go.goroutines,gauge,,,,Number of goroutines that currently exist,0,datadog_cluster_agent,go goroutines,,
datadog.cluster_agent.go.memstats.alloc_bytes,gauge,,byte,,Number of bytes allocated and still in use,0,datadog_cluster_agent,go memstats alloc bytes,,
datadog.cluster_agent.go.threads,gauge,,thread,,Number of OS threads created,0,datadog_cluster_agent,go threads,,
datadog.cluster_agent.kubernetes_apiserver.emitted_events,count,,,,Datadog events emitted by the kubernetes_apiserver check,0,datadog_cluster_agent,datadog events events,,
datadog.cluster_agent.kubernetes_apiserver.kube_events,count,,,,Kubernetes events processed by the kubernetes_apiserver check,0,datadog_cluster_agent,apiserver events,,
datadog.cluster_agent.language_detection_dca_handler.processed_requests,count,,,,The number of process language detection requests processed by the handler,0,datadog_cluster_agent,language detection processed requests,,
datadog.cluster_agent.language_detection_patcher.patches,count,,,,The number of patch requests sent by the patcher to the kube api server,0,datadog_cluster_agent,language detection patches,,
datadog.cluster_agent.secret_backend.elapsed,gauge,,millisecond,,The elapsed time of secret backend invocation,0,datadog_cluster_agent,secret backend elapsed time duration,,
datadog.cluster_agent.tagger.stored_entities,gauge,,,,Number of entities stored in the tagger,0,datadog_cluster_agent,tagger stored entities,,
datadog.cluster_agent.tagger.updated_entities,count,,,,Number of updates made to entities in the tagger,0,datadog_cluster_agent,tagger updated entities,,
datadog.cluster_agent.workloadmeta.events_received,count,,,,Number of events received by workloadmeta,0,datadog_cluster_agent,workloadmeta events received,,
datadog.cluster_agent.workloadmeta.notifications_sent,count,,,,Number of notifications sent by workloadmeta to its subscribers,0,datadog_cluster_agent,workloadmeta notifications sent,,
datadog.cluster_agent.workloadmeta.stored_entities,gauge,,,,Number of entities stored in workloadmeta,0,datadog_cluster_agent,workloadmeta stored entities,,
datadog.cluster_agent.workloadmeta.subscribers,gauge,,,,Number of workloadmeta subscribers,0,datadog_cluster_agent,workloadmeta subscribers,,
