metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
n8n.nodejs.eventloop.lag.min.seconds,gauge,,,,The minimum recorded event loop delay.,0,n8n,,,
n8n.nodejs.eventloop.lag.p50.seconds,gauge,,,,The 50th percentile of the recorded event loop delays.,0,n8n,,,
n8n.nodejs.eventloop.lag.p90.seconds,gauge,,,,The 90th percentile of the recorded event loop delays.,0,n8n,,,
n8n.nodejs.eventloop.lag.p99.seconds,gauge,,,,The 99th percentile of the recorded event loop delays.,0,n8n,,,
n8n.nodejs.eventloop.lag.seconds,gauge,,,,Lag of event loop in seconds.,0,n8n,,,
n8n.nodejs.eventloop.lag.stddev.seconds,gauge,,,,The standard deviation of the recorded event loop delays.,0,n8n,,,
n8n.nodejs.external.memory.bytes,gauge,,,,Node.js external memory size in bytes.,0,n8n,,,
n8n.nodejs.gc.duration.seconds.bucket,count,,,,Histogram bucket for garbage collection duration by kind.,0,n8n,,,
n8n.nodejs.gc.duration.seconds.count,count,,,,The count of garbage collection duration samples.,0,n8n,,,
n8n.nodejs.gc.duration.seconds.sum,count,,,,The sum of garbage collection duration in seconds.,0,n8n,,,
n8n.nodejs.heap.size.total.bytes,gauge,,,,Process heap size from Node.js in bytes.,0,n8n,,,
n8n.nodejs.heap.size.used.bytes,gauge,,,,Process heap size used from Node.js in bytes.,0,n8n,,,
n8n.nodejs.heap.space.size.available.bytes,gauge,,,,Process heap space size available from Node.js in bytes.,0,n8n,,,
n8n.nodejs.heap.space.size.total.bytes,gauge,,,,Process heap space size total from Node.js in bytes.,0,n8n,,,
n8n.nodejs.heap.space.size.used.bytes,gauge,,,,Process heap space size used from Node.js in bytes.,0,n8n,,,
n8n.process.cpu.seconds.count,count,,,,Total user and system CPU time spent in seconds.,0,n8n,,,
n8n.process.cpu.system.seconds.count,count,,,,Total system CPU time spent in seconds.,0,n8n,,,
n8n.process.cpu.user.seconds.count,count,,,,Total user CPU time spent in seconds.,0,n8n,,,
n8n.process.heap.bytes,gauge,,,,Process heap size in bytes.,0,n8n,,,
n8n.process.max.fds,gauge,,,,Maximum number of open file descriptors.,0,n8n,,,
n8n.process.open.fds,gauge,,,,Number of open file descriptors.,0,n8n,,,
n8n.process.pss.bytes,gauge,,,,Proportional set size of the process in bytes. Available in n8n 2.x and later on Linux.,0,n8n,,,
n8n.process.resident.memory.bytes,gauge,,,,Resident memory size in bytes.,0,n8n,,,
n8n.process.uptime.seconds,gauge,,second,,Process uptime in seconds.,0,n8n,,,
n8n.process.virtual.memory.bytes,gauge,,,,Virtual memory size in bytes.,0,n8n,,,
n8n.production.executions,gauge,,,,Total number of production workflow executions. Available in n8n 2.x and later when N8N_METRICS_INCLUDE_WORKFLOW_STATISTICS is enabled.,0,n8n,,,
n8n.production.root.executions,gauge,,,,Total number of production root workflow executions (excludes sub-workflows). Available in n8n 2.x and later when N8N_METRICS_INCLUDE_WORKFLOW_STATISTICS is enabled.,0,n8n,,,
n8n.queue.job.completed.count,count,,,,Number of jobs completed successfully (n8n.queue.job.completed event).,0,n8n,,,
n8n.queue.job.dequeued.count,count,,,,Number of jobs dequeued by workers (n8n.queue.job.dequeued event). Emitted by worker processes in queue mode.,0,n8n,,,
n8n.queue.job.enqueued.count,count,,,,Number of jobs added to the queue (n8n.queue.job.enqueued event).,0,n8n,,,
n8n.queue.job.failed.count,count,,,,Number of jobs that have failed (n8n.queue.job.failed event).,0,n8n,,,
n8n.readiness.check,gauge,,,,Readiness check status (1 if ready with status code 200 otherwise 0) with status code tag.,0,n8n,,,status_code
n8n.runner.task.requested.count,count,,,,Total number of runner tasks requested by worker processes.,0,n8n,,,
n8n.scaling.mode.queue.jobs.active,gauge,,,,Current number of jobs being processed across all workers in scaling mode.,0,n8n,,,
n8n.scaling.mode.queue.jobs.completed.count,count,,,,Total number of jobs completed across all workers in scaling mode since instance start.,0,n8n,,,
n8n.scaling.mode.queue.jobs.failed.count,count,,,,Total number of jobs failed across all workers in scaling mode since instance start.,0,n8n,,,
n8n.scaling.mode.queue.jobs.waiting,gauge,,,,Current number of enqueued jobs waiting for pickup in scaling mode.,0,n8n,,,
n8n.token.exchange.failures.count,count,,,,Total number of token exchange failures broken down by reason. Available in n8n 2.x and later. Only emits samples after the first failure.,0,n8n,,,
n8n.token.exchange.identity.linked.count,count,,,,Total number of identities linked to existing users via token exchange. Available in n8n 2.x and later.,0,n8n,,,
n8n.token.exchange.jit.provisioning.count,count,,,,Total number of users JIT-provisioned via token exchange. Available in n8n 2.x and later.,0,n8n,,,
n8n.token.exchange.requests.count,count,,,,Total number of token exchange requests. Available in n8n 2.x and later.,0,n8n,,,
n8n.users.total,gauge,,,,Total number of users. Available in n8n 2.x and later when N8N_METRICS_INCLUDE_WORKFLOW_STATISTICS is enabled.,0,n8n,,,
n8n.workflow.execution.duration.seconds.bucket,count,,,,Histogram bucket for workflow execution duration in seconds. Available in n8n 2.x and later.,0,n8n,,,
n8n.workflow.execution.duration.seconds.count,count,,,,The count of workflow execution duration samples. Available in n8n 2.x and later.,0,n8n,,,
n8n.workflow.execution.duration.seconds.sum,count,,,,The sum of workflow execution duration in seconds. Available in n8n 2.x and later.,0,n8n,,,
n8n.workflow.failed.count,count,,,,Total number of workflows that failed (n8n.workflow.failed event).,0,n8n,,,
n8n.workflow.started.count,count,,,,Total number of workflows started (n8n.workflow.started event).,0,n8n,,,
n8n.workflow.success.count,count,,,,Total number of workflows completed successfully (n8n.workflow.success event).,0,n8n,,,
n8n.workflows.total,gauge,,,,Total number of workflows. Available in n8n 2.x and later when N8N_METRICS_INCLUDE_WORKFLOW_STATISTICS is enabled.,0,n8n,,,
