metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
infiniband.port_xmit_data,gauge,,byte,,"Number of data octets,divided by 4,transmitted on all Virtual Lanes from the port",0,infiniband,,,
infiniband.port_xmit_data.count,count,,byte,,Number of new data octets (divided by 4) transmitted since the last metric submission,0,infiniband,,,
infiniband.port_xmit_data_64,gauge,,byte,,64-bit transmitted data volume,0,infiniband,,,
infiniband.port_xmit_data_64.count,count,,byte,,Change in 64-bit transmitted data volume since the last metric submission,0,infiniband,,,
infiniband.port_xmit_discards,gauge,,packet,,Number of outbound packets discarded by the port because the port is down or congested,0,infiniband,,,
infiniband.port_xmit_discards.count,count,,packet,,Number of new outbound packets discarded since the last metric submission,0,infiniband,,,
infiniband.port_xmit_packets,gauge,,packet,,Number of packets transmitted on all Virtual Lanes from this port,0,infiniband,,,
infiniband.port_xmit_packets.count,count,,packet,,Number of new packets transmitted since the last metric submission,0,infiniband,,,
infiniband.port_xmit_packets_64,gauge,,packet,,Number of 64-bit packets transmitted,0,infiniband,,,
infiniband.port_xmit_packets_64.count,count,,packet,,Number of new 64-bit packets transmitted since the last metric submission,0,infiniband,,,
infiniband.port_xmit_wait,gauge,,,,Number of ticks during which the port had data to transmit but no data was sent,0,infiniband,,,
infiniband.port_xmit_wait.count,count,,,,Number of new transmission wait ticks since the last metric submission,0,infiniband,,,
infiniband.rdma.duplicate_request,gauge,,error,,Number of received packets. A duplicate request is a request that had been previously executed,0,infiniband,,,
infiniband.rdma.duplicate_request.count,count,,error,,Number of new received packets that were duplicate requests since the last metric submission,0,infiniband,,,
infiniband.rdma.impaired_remote_conn_events,gauge,,occurrence,,The number of times EFA SRD connections entered an impaired state resulting in a reduced throughput rate limit,0,infiniband,,,
infiniband.rdma.impaired_remote_conn_events.count,count,,occurrence,,The number of times EFA SRD connections entered an impaired state resulting in a reduced throughput rate limit since the last metric submission,0,infiniband,,,
infiniband.rdma.implied_nak_seq_err,gauge,,error,,Number of time the requested decided an Acknowledgement with a Packet Sequence Number larger than the expected Packet Sequence Number for an RDMA read or response,0,infiniband,,,
infiniband.rdma.implied_nak_seq_err.count,count,,error,,Number of new ACKs with Packet Sequence Number larger than expected since the last metric submission,0,infiniband,,,
infiniband.rdma.lifespan,gauge,,millisecond,,The maximum period in ms which defines the aging of the counter reads,0,infiniband,,,
infiniband.rdma.lifespan.count,count,,millisecond,,Change in maximum aging period since the last metric submission,0,infiniband,,,
infiniband.rdma.link_down_events_phy,gauge,,occurrence,,Number of physical link down events,0,infiniband,,,
infiniband.rdma.link_down_events_phy.count,count,,occurrence,,Number of new physical link down events since the last metric submission,0,infiniband,,,
infiniband.rdma.local_ack_timeout_err,gauge,,error,,"Number of times Queue Pair's ack timer expired for Reliable Connected, Extended Reliable Connected, Dynamically Connected Transport Queue Pairs at the sender side",0,infiniband,,,
infiniband.rdma.local_ack_timeout_err.count,count,,error,,Number of new Queue Pair ack timer expirations since the last metric submission,0,infiniband,,,
infiniband.rdma.np_cnp_sent,gauge,,packet,,Number of Congest Notification Packets sent by the Notification Point when it noticed congestion experienced,0,infiniband,,,
infiniband.rdma.np_cnp_sent.count,count,,packet,,Number of new Congest Notification Packets sent due to congestion since the last metric submission,0,infiniband,,,
infiniband.rdma.np_ecn_marked_roce_packets,gauge,,packet,,Number of RoCEv2 packets received by the notification point which were marked for experiencing congestion,0,infiniband,,,
infiniband.rdma.np_ecn_marked_roce_packets.count,count,,packet,,Number of new congestion-marked RoCEv2 packets received since the last metric submission,0,infiniband,,,
infiniband.rdma.out_of_buffer,gauge,,error,,Number of drops occurred due to lack of Work Queue Entries for the associated Queue Pairs,0,infiniband,,,
infiniband.rdma.out_of_buffer.count,count,,error,,Number of new drops due to Work Queue Entries lack since the last metric submission,0,infiniband,,,
infiniband.rdma.out_of_sequence,gauge,,error,,Number of out of sequence packets received,0,infiniband,,,
infiniband.rdma.out_of_sequence.count,count,,error,,Number of new out of sequence packets received since the last metric submission,0,infiniband,,,
infiniband.rdma.packet_seq_err,gauge,,error,,Number of received Negative Acknowledgement sequence error packets. The Queue Pair retry limit was not exceeded,0,infiniband,,,
infiniband.rdma.packet_seq_err.count,count,,error,,Number of new Negative Acknowledgement sequence error packets received since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_read_bytes,gauge,,byte,,Number of bytes read in RDMA operations,0,infiniband,,,
infiniband.rdma.rdma_read_bytes.count,count,,byte,,Number of new bytes read in RDMA operations since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_read_resp_bytes,gauge,,byte,,Number of bytes in RDMA read responses,0,infiniband,,,
infiniband.rdma.rdma_read_resp_bytes.count,count,,byte,,Number of new bytes in RDMA read responses since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_read_wr_err,gauge,,error,,Number of RDMA read work request errors,0,infiniband,,,
infiniband.rdma.rdma_read_wr_err.count,count,,error,,Number of new RDMA read work request errors since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_read_wrs,gauge,,request,,Number of RDMA read work requests,0,infiniband,,,
infiniband.rdma.rdma_read_wrs.count,count,,request,,Number of new RDMA read work requests since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_write_bytes,gauge,,byte,,Number of bytes written in RDMA operations,0,infiniband,,,
infiniband.rdma.rdma_write_bytes.count,count,,byte,,Number of new bytes written in RDMA operations since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_write_recv_bytes,gauge,,byte,,Number of bytes received in RDMA write operations,0,infiniband,,,
infiniband.rdma.rdma_write_recv_bytes.count,count,,byte,,Number of new bytes received in RDMA write operations since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_write_wr_err,gauge,,error,,Number of RDMA write work request errors,0,infiniband,,,
infiniband.rdma.rdma_write_wr_err.count,count,,error,,Number of new RDMA write work request errors since the last metric submission,0,infiniband,,,
infiniband.rdma.rdma_write_wrs,gauge,,request,,Number of RDMA write work requests,0,infiniband,,,
infiniband.rdma.rdma_write_wrs.count,count,,request,,Number of new RDMA write work requests since the last metric submission,0,infiniband,,,
infiniband.rdma.recv_bytes,gauge,,byte,,Number of bytes received in work requests,0,infiniband,,,
infiniband.rdma.recv_bytes.count,count,,byte,,Number of new bytes received in work requests since the last metric submission,0,infiniband,,,
infiniband.rdma.recv_wrs,gauge,,request,,Number of receive work requests,0,infiniband,,,
infiniband.rdma.recv_wrs.count,count,,request,,Number of new receive work requests since the last metric submission,0,infiniband,,,
infiniband.rdma.req_cqe_error,gauge,,error,,Number of completion queue entry errors (requester),0,infiniband,,,
infiniband.rdma.req_cqe_error.count,count,,error,,Number of new completion queue entry errors (requester) since the last metric submission,0,infiniband,,,
infiniband.rdma.req_cqe_flush_error,gauge,,error,,Number of completion queue flush errors (requester),0,infiniband,,,
infiniband.rdma.req_cqe_flush_error.count,count,,error,,Number of new completion queue flush errors (requester) since the last metric submission,0,infiniband,,,
infiniband.rdma.req_remote_access_errors,gauge,,error,,Number of remote access errors (requester),0,infiniband,,,
infiniband.rdma.req_remote_access_errors.count,count,,error,,Number of new remote access errors (requester) since the last metric submission,0,infiniband,,,
infiniband.rdma.req_remote_invalid_request,gauge,,request,,Number of invalid remote requests,0,infiniband,,,
infiniband.rdma.req_remote_invalid_request.count,count,,request,,Number of new invalid remote requests since the last metric submission,0,infiniband,,,
infiniband.rdma.resp_cqe_error,gauge,,error,,Number of completion queue entry errors (responder),0,infiniband,,,
infiniband.rdma.resp_cqe_error.count,count,,error,,Number of new completion queue entry errors (responder) since the last metric submission,0,infiniband,,,
infiniband.rdma.resp_cqe_flush_error,gauge,,error,,Number of completion queue flush errors (responder),0,infiniband,,,
infiniband.rdma.resp_cqe_flush_error.count,count,,error,,Number of new completion queue flush errors (responder) since the last metric submission,0,infiniband,,,
infiniband.rdma.resp_local_length_error,gauge,,error,,Number of local length errors (responder),0,infiniband,,,
infiniband.rdma.resp_local_length_error.count,count,,error,,Number of new local length errors (responder) since the last metric submission,0,infiniband,,,
infiniband.rdma.resp_remote_access_errors,gauge,,error,,Number of remote access errors (responder),0,infiniband,,,
infiniband.rdma.resp_remote_access_errors.count,count,,error,,Number of new remote access errors (responder) since the last metric submission,0,infiniband,,,
infiniband.rdma.retrans_bytes,gauge,,byte,,The number of EFA SRD bytes retransmitted,0,infiniband,,,
infiniband.rdma.retrans_bytes.count,count,,byte,,The number of EFA SRD bytes retransmitted since the last metric submission,0,infiniband,,,
infiniband.rdma.retrans_pkts,gauge,,packet,,The number of EFA SRD packets retransmitted,0,infiniband,,,
infiniband.rdma.retrans_pkts.count,count,,packet,,The number of EFA SRD packets retransmitted since the last metric submission,0,infiniband,,,
infiniband.rdma.retrans_timeout_events,gauge,,occurrence,,The number of times EFA SRD traffic timed out and resulted in a network path change,0,infiniband,,,
infiniband.rdma.retrans_timeout_events.count,count,,occurrence,,The number of times EFA SRD traffic timed out and resulted in a network path change since the last metric submission,0,infiniband,,,
infiniband.rdma.rnr_nak_retry_err,gauge,,error,,Number of Receiver Not Ready Negative Acknowledgement retry errors,0,infiniband,,,
infiniband.rdma.rnr_nak_retry_err.count,count,,error,,Number of new Receiver Not Ready Negative Acknowledgement retry errors since the last metric submission,0,infiniband,,,
infiniband.rdma.roce_adp_retrans,gauge,,occurrence,,Number of adaptive retransmissions for RoCE traffic,0,infiniband,,,
infiniband.rdma.roce_adp_retrans.count,count,,occurrence,,Number of new adaptive retransmissions for RoCE traffic since the last metric submission,0,infiniband,,,
infiniband.rdma.roce_adp_retrans_to,gauge,,occurrence,,Number of times RoCE traffic reached timeout due to adaptive retransmission,0,infiniband,,,
infiniband.rdma.roce_adp_retrans_to.count,count,,occurrence,,Number of new RoCE traffic timeouts due to adaptive retransmission since the last metric submission,0,infiniband,,,
infiniband.rdma.roce_slow_restart,gauge,,occurrence,,Number of times RoCE slow restart was used,0,infiniband,,,
infiniband.rdma.roce_slow_restart.count,count,,occurrence,,Number of new RoCE slow restart uses since the last metric submission,0,infiniband,,,
infiniband.rdma.roce_slow_restart_cnps,gauge,,occurrence,,Number of times RoCE slow restart generated Congestion Notification Packets,0,infiniband,,,
infiniband.rdma.roce_slow_restart_cnps.count,count,,occurrence,,Number of new Congestion Notification Packets generated by RoCE slow restart since the last metric submission,0,infiniband,,,
infiniband.rdma.roce_slow_restart_trans,gauge,,occurrence,,Number of times RoCE slow restart changed state to slow restart,0,infiniband,,,
infiniband.rdma.roce_slow_restart_trans.count,count,,occurrence,,Number of new RoCE slow restart state changes since the last metric submission,0,infiniband,,,
infiniband.rdma.rp_cnp_handled,gauge,,packet,,Number of Congestion Notification Packets handled,0,infiniband,,,
infiniband.rdma.rp_cnp_handled.count,count,,packet,,Number of new Congestion Notification Packets handled since the last metric submission,0,infiniband,,,
infiniband.rdma.rp_cnp_ignored,gauge,,packet,,Number of Congestion Noti packets ignored,0,infiniband,,,
infiniband.rdma.rp_cnp_ignored.count,count,,packet,,Number of new Congestion Noti packets ignored since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_atomic_requests,gauge,,request,,Number of received atomic RDMA requests,0,infiniband,,,
infiniband.rdma.rx_atomic_requests.count,count,,request,,Number of new received atomic RDMA requests since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_buff_alloc_err,gauge,,error,,Number of receive buffer allocation errors,0,infiniband,,,
infiniband.rdma.rx_buff_alloc_err.count,count,,error,,Number of new receive buffer allocation errors since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_bytes,gauge,,byte,,Number of bytes received,0,infiniband,,,
infiniband.rdma.rx_bytes.count,count,,byte,,Number of new bytes received since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_cqe_compress_blks,gauge,,block,,Number of compressed completion queue blocks,0,infiniband,,,
infiniband.rdma.rx_cqe_compress_blks.count,count,,block,,Number of new compressed completion queue blocks since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_cqe_compress_pkts,gauge,,packet,,Number of compressed completion queue packets,0,infiniband,,,
infiniband.rdma.rx_cqe_compress_pkts.count,count,,packet,,Number of new compressed completion queue packets since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_dct_connect,gauge,,connection,,Number of received connection request for the associated Dynamically Connected Transports,0,infiniband,,,
infiniband.rdma.rx_dct_connect.count,count,,connection,,Number of new Dynamically Connected Transport connection requests received since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_drops,gauge,,packet,,Number of dropped packets,0,infiniband,,,
infiniband.rdma.rx_drops.count,count,,packet,,Number of new dropped packets since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_icrc_encapsulated,gauge,,packet,,Number of RoCE packets with ICReliable Connected errors,0,infiniband,,,
infiniband.rdma.rx_icrc_encapsulated.count,count,,packet,,Number of new RoCE packets with ICReliable Connected errors since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_mpwqe_filler,gauge,,event,,Number of Multi-Packet Work Queue Entry filler events,0,infiniband,,,
infiniband.rdma.rx_mpwqe_filler.count,count,,event,,Number of new Multi-Packet Work Queue Entry filler events since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_mpwqe_frag,gauge,,event,,Number of Multi-Packet Work Queue Entry fragment events,0,infiniband,,,
infiniband.rdma.rx_mpwqe_frag.count,count,,event,,Number of new Multi-Packet Work Queue Entry fragment events since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_out_of_buffer,gauge,,event,,Number of out of buffer events on receive,0,infiniband,,,
infiniband.rdma.rx_out_of_buffer.count,count,,event,,Number of new out of buffer events on receive since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_pkts,gauge,,packet,,Number of packets received,0,infiniband,,,
infiniband.rdma.rx_pkts.count,count,,packet,,Number of new packets received since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_read_requests,gauge,,request,,Number of read requests received,0,infiniband,,,
infiniband.rdma.rx_read_requests.count,count,,request,,Number of new read requests received since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_vport_multicast_bytes,gauge,,byte,,Number of multicast bytes received on virtual port,0,infiniband,,,
infiniband.rdma.rx_vport_multicast_bytes.count,count,,byte,,Number of new multicast bytes received on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_vport_multicast_packets,gauge,,packet,,Number of multicast packets received on virtual port,0,infiniband,,,
infiniband.rdma.rx_vport_multicast_packets.count,count,,packet,,Number of new multicast packets received on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_vport_unicast_bytes,gauge,,byte,,Number of unicast bytes received on virtual port,0,infiniband,,,
infiniband.rdma.rx_vport_unicast_bytes.count,count,,byte,,Number of new unicast bytes received on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_vport_unicast_packets,gauge,,packet,,Number of unicast packets received on virtual port,0,infiniband,,,
infiniband.rdma.rx_vport_unicast_packets.count,count,,packet,,Number of new unicast packets received on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_wqe_err,gauge,,error,,Number of work queue entry errors on receive,0,infiniband,,,
infiniband.rdma.rx_wqe_err.count,count,,error,,Number of new work queue entry errors on receive since the last metric submission,0,infiniband,,,
infiniband.rdma.rx_write_requests,gauge,,request,,Number of write requests received,0,infiniband,,,
infiniband.rdma.rx_write_requests.count,count,,request,,Number of new write requests received since the last metric submission,0,infiniband,,,
infiniband.rdma.send_bytes,gauge,,byte,,Number of bytes sent,0,infiniband,,,
infiniband.rdma.send_bytes.count,count,,byte,,Number of new bytes sent since the last metric submission,0,infiniband,,,
infiniband.rdma.send_wrs,gauge,,request,,Number of send work requests,0,infiniband,,,
infiniband.rdma.send_wrs.count,count,,request,,Number of new send work requests since the last metric submission,0,infiniband,,,
infiniband.rdma.tx_bytes,gauge,,byte,,Number of bytes transmitted,0,infiniband,,,
infiniband.rdma.tx_bytes.count,count,,byte,,Number of new bytes transmitted since the last metric submission,0,infiniband,,,
infiniband.rdma.tx_pkts,gauge,,packet,,Number of packets transmitted on all Virtual Lanes from this port,0,infiniband,,,
infiniband.rdma.tx_pkts.count,count,,packet,,Number of new packets transmitted since the last metric submission,0,infiniband,,,
infiniband.rdma.tx_vport_unicast_bytes,gauge,,byte,,Number of unicast bytes transmitted on virtual port,0,infiniband,,,
infiniband.rdma.tx_vport_unicast_bytes.count,count,,byte,,Number of new unicast bytes transmitted on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.tx_vport_unicast_packets,gauge,,packet,,Number of unicast packets transmitted on virtual port,0,infiniband,,,
infiniband.rdma.tx_vport_unicast_packets.count,count,,packet,,Number of new unicast packets transmitted on virtual port since the last metric submission,0,infiniband,,,
infiniband.rdma.unresponsive_remote_events,gauge,,occurrence,,The number of times an EFA SRD remote connection was unresponsive,0,infiniband,,,
infiniband.rdma.unresponsive_remote_events.count,count,,occurrence,,The number of times an EFA SRD remote connection was unresponsive since the last metric submission,0,infiniband,,,
infiniband.symbol_error,gauge,,error,,Number of minor link errors detected on one or more physical lanes,0,infiniband,,,
infiniband.symbol_error.count,count,,error,,Number of new minor link errors detected since the last metric submission,0,infiniband,,,
infiniband.unicast_rcv_packets,gauge,,packet,,"Number of unicast packets,including unicast packets containing errors (legacy)",0,infiniband,,,
infiniband.unicast_rcv_packets.count,count,,packet,,Number of new unicast packets received since the last metric submission (legacy),0,infiniband,,,
infiniband.unicast_xmit_packets,gauge,,packet,,Number of unicast packets transmitted on all Virtual Lanes from the port (legacy),0,infiniband,,,
infiniband.unicast_xmit_packets.count,count,,packet,,Number of new unicast packets transmitted since the last metric submission (legacy),0,infiniband,,,
