metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
kuma.insights_resyncer.event_time_processing.count,count,,,,The time spent to process an event. (count),0,kuma,,,
kuma.insights_resyncer.event_time_processing.quantile,gauge,,second,,The time spent to process an event. (quantile),0,kuma,,,
kuma.insights_resyncer.event_time_processing.sum,count,,second,,The time spent to process an event. (sum),0,kuma,,,
kuma.insights_resyncer.event_time_to_process.count,count,,,,"The time between an event being added to a batch and it being processed, in a well behaving system this should be less of equal to the MinResyncInterval. (count)",0,kuma,,,
kuma.insights_resyncer.event_time_to_process.quantile,gauge,,second,,"The time between an event being added to a batch and it being processed, in a well behaving system this should be less of equal to the MinResyncInterval. (quantile)",0,kuma,,,
kuma.insights_resyncer.event_time_to_process.sum,count,,second,,"The time between an event being added to a batch and it being processed, in a well behaving system this should be less of equal to the MinResyncInterval. (sum)",0,kuma,,,
kuma.insights_resyncer.processor_idle_time.count,count,,,,"The time that the processor loop sits idle, the closer this gets to 0 the more the processing loop is at capacity. (count)",0,kuma,,,
kuma.insights_resyncer.processor_idle_time.quantile,gauge,,second,,"The time that the processor loop sits idle, the closer this gets to 0 the more the processing loop is at capacity. (quantile)",0,kuma,,,
kuma.insights_resyncer.processor_idle_time.sum,count,,second,,"The time that the processor loop sits idle, the closer this gets to 0 the more the processing loop is at capacity. (sum)",0,kuma,,,
kuma.leader,gauge,,,,Indicates if this instance is the leader (1 for leader).,0,kuma,,,
kuma.leader_election.master_status,gauge,,,,"Gauge of if the reporting system is master of the relevant lease, 0 indicates backup, 1 indicates master. 'kuma_name' is the tag used to indentify the lease.",0,kuma,,,
kuma.mesh_cache,gauge,,operation,,Mesh context cache operations for XDS resource optimization.,0,kuma,,,
kuma.process.cpu_seconds_total.count,count,,second,,Total user and system CPU time spent in seconds.,0,kuma,,,
kuma.process.max_fds,gauge,,,,Maximum number of open file descriptors.,0,kuma,,,
kuma.process.network.receive_bytes_total.count,count,,byte,,Number of bytes received by the process over the network.,0,kuma,,,
kuma.process.network.transmit_bytes_total.count,count,,byte,,Number of bytes sent by the process over the network.,0,kuma,,,
kuma.process.open_fds,gauge,,,,Number of open file descriptors.,0,kuma,,,
kuma.process.resident_memory_bytes,gauge,,byte,,Resident memory size in bytes.,0,kuma,,,
kuma.process.start_time_seconds,gauge,,second,,Start time of the process since unix epoch in seconds.,0,kuma,,,
kuma.process.virtual_memory_bytes,gauge,,byte,,Virtual memory size in bytes.,0,kuma,,,
kuma.process.virtual_memory_max_bytes,gauge,,byte,,Maximum amount of virtual memory available in bytes.,0,kuma,,,
kuma.promhttp.metric_handler.requests_in_flight,gauge,,request,,Current number of scrapes being served.,0,kuma,,,
kuma.promhttp.metric_handler.requests_total.count,count,,request,,Total number of scrapes by HTTP status code.,0,kuma,,,
kuma.resources_count,gauge,,,,Number of Kuma resources by type and zone.,0,kuma,,,
kuma.rest_client.requests_total.count,count,,request,,"Number of HTTP requests, partitioned by status code, method, and host.",0,kuma,,,
kuma.store.bucket,count,,operation,,Store operations. (bucket),0,kuma,,,
kuma.store.count,count,,operation,,Store operations. (count),0,kuma,,,
kuma.store.sum,count,,operation,,Store operations. (sum),0,kuma,,,
kuma.store_cache.count,count,,item,,Resource store cache operations (Get/List) to reduce database load.,0,kuma,,,
kuma.store_conflicts.count,count,,,,Store conflicts while updating.,0,kuma,,,
kuma.vip_generation.count,count,,,,Virtual IP generation. (count),0,kuma,,,
kuma.vip_generation.sum,count,,,,Virtual IP generation. (sum),0,kuma,,,
kuma.vip_generation_errors.count,count,,error,,Errors during Virtual IP generation.,0,kuma,,,
kuma.workqueue.adds_total.count,count,,item,,Total number of adds handled by workqueue.,0,kuma,,,
kuma.workqueue.depth,gauge,,item,,Current depth of workqueue.,0,kuma,,,
kuma.workqueue.longest_running_processor_seconds,gauge,,second,,How many seconds has the longest running processor for workqueue been running.,0,kuma,,,
kuma.workqueue.queue_duration_seconds.bucket,count,,,,How long in seconds an item stays in workqueue before being requested. (bucket),0,kuma,,,
kuma.workqueue.queue_duration_seconds.count,count,,,,How long in seconds an item stays in workqueue before being requested. (count),0,kuma,,,
kuma.workqueue.queue_duration_seconds.sum,count,,second,,How long in seconds an item stays in workqueue before being requested. (sum),0,kuma,,,
kuma.workqueue.retries_total.count,count,,,,Total number of retries handled by workqueue.,0,kuma,,,
kuma.workqueue.unfinished_work_seconds,gauge,,second,,How many seconds of work has been done that is in progress and hasn't been observed by work_duration. Large values indicate stuck threads. One can deduce the number of stuck threads by observing the rate at which this increases.,0,kuma,,,
kuma.workqueue.work_duration_seconds.bucket,count,,,,How long in seconds processing an item from workqueue takes. (bucket),0,kuma,,,
kuma.workqueue.work_duration_seconds.count,count,,,,How long in seconds processing an item from workqueue takes. (count),0,kuma,,,
kuma.workqueue.work_duration_seconds.sum,count,,second,,How long in seconds processing an item from workqueue takes. (sum),0,kuma,,,
kuma.xds.delivery.count,count,,,,XDS config delivery including response (ACK/NACK) from client. (count),0,kuma,,,
kuma.xds.delivery.sum,count,,second,,XDS config delivery including response (ACK/NACK) from client. (sum),0,kuma,,,
kuma.xds.generation.count,count,,,,XDS Snapshot generation. (count),0,kuma,,,
kuma.xds.generation.quantile,gauge,,second,,XDS Snapshot generation. (quantile),0,kuma,,,
kuma.xds.generation.sum,count,,second,,XDS Snapshot generation. (sum),0,kuma,,,
kuma.xds.generation_errors.count,count,,error,,Errors during XDS generation.,0,kuma,,,
kuma.xds.requests_received.count,count,,request,,Number of confirmations requests from a client.,0,kuma,,,
kuma.xds.responses_sent.count,count,,response,,Number of responses sent by the server to a client.,0,kuma,,,
kuma.xds.streams_active,gauge,,connection,,Number of active connections between a server and a client.,0,kuma,,,
