metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
velero.promhttp.metric_handler_requests.count,count,,,,Total number of scrapes by HTTP status code.,0,velero,,,
velero.promhttp.metric_handler_requests.in_flight,gauge,,,,Current number of scrapes being served.,0,velero,,,
velero.restore,gauge,,,,Current number of existent restores,0,velero,,,
velero.restore.attempt.count,count,,,,Total number of attempted restores,0,velero,,,
velero.restore.failed.count,count,,,,Total number of failed restores,0,velero,,,
velero.restore.partial_failure.count,count,,,,Total number of partially failed restores,0,velero,,,
velero.restore.success.count,count,,,,Total number of successful restores,0,velero,,,
velero.restore.validation_failed.count,count,,,,Total number of failed restores failing validations,0,velero,,,
velero.volume_snapshot.attempt.count,count,,,,Total number of attempted volume snapshots,0,velero,,,
velero.volume_snapshot.failure.count,count,,,,Total number of failed volume snapshots,0,velero,,,
velero.volume_snapshot.success.count,count,,,,Total number of successful volume snapshots,0,velero,,,
