metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
pinot.minion.jvm_threads_deadlocked,gauge,,,,Cycles of JVM-threads that are in deadlock waiting to acquire object monitors or ownable synchronizers,0,pinot.minion,,
pinot.minion.jvm_threads_deadlocked_monitor,gauge,,,,Cycles of JVM-threads that are in deadlock waiting to acquire object monitors,0,pinot.minion,,
pinot.minion.jvm_threads_peak,gauge,,,,Peak thread count of a JVM,0,pinot.minion,,
pinot.minion.jvm_threads_started_total,count,,,,Started thread count of a JVM,0,pinot.minion,,
pinot.minion.jvm_threads_state,gauge,,,,Current count of threads by state,0,pinot.minion,,
pinot.minion.pinot_minion_1_2_0_Value,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.version.1_2_0",type="MinionMetrics",attribute=Value",0,pinot.minion,,
pinot.minion.pinot_minion_connected_Value,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.helix.connected",type="MinionMetrics",attribute=Value",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckBadCalls_Count,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckBadCalls",type="MinionMetrics",attribute=Count",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckBadCalls_FifteenMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckBadCalls",type="MinionMetrics",attribute=FifteenMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckBadCalls_FiveMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckBadCalls",type="MinionMetrics",attribute=FiveMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckBadCalls_MeanRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckBadCalls",type="MinionMetrics",attribute=MeanRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckBadCalls_OneMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckBadCalls",type="MinionMetrics",attribute=OneMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckGoodCalls_Count,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckGoodCalls",type="MinionMetrics",attribute=Count",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckGoodCalls_FifteenMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckGoodCalls",type="MinionMetrics",attribute=FifteenMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckGoodCalls_FiveMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckGoodCalls",type="MinionMetrics",attribute=FiveMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckGoodCalls_MeanRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckGoodCalls",type="MinionMetrics",attribute=MeanRate",0,pinot.minion,,
pinot.minion.pinot_minion_healthCheckGoodCalls_OneMinuteRate,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.healthCheckGoodCalls",type="MinionMetrics",attribute=OneMinuteRate",0,pinot.minion,,
pinot.minion.pinot_minion_numberOfTasks_Value,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.numberOfTasks",type="MinionMetrics",attribute=Value",0,pinot.minion,,
pinot.minion.pinot_minion_version_Value,,,,,"Attribute exposed for management "org.apache.pinot.common.metrics":name="pinot.minion.version",type="MinionMetrics",attribute=Value",0,pinot.minion,,
pinot.minion.process_cpu_seconds_total,count,,,,Total user and system CPU time spent in seconds.,0,pinot.minion,,
pinot.minion.process_max_fds,gauge,,,,Maximum number of open file descriptors.,0,pinot.minion,,
pinot.minion.process_open_fds,gauge,,,,Number of open file descriptors.,0,pinot.minion,,
pinot.minion.process_resident_memory_bytes,gauge,,,,Resident memory size in bytes.,0,pinot.minion,,
pinot.minion.process_start_time_seconds,gauge,,,,Start time of the process since unix epoch in seconds.,0,pinot.minion,,
pinot.minion.process_virtual_memory_bytes,gauge,,,,Virtual memory size in bytes.,0,pinot.minion,,
