metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
squid.cachemgr.icp.r_kbytes_sent,gauge,,kibibyte,second,The amount of traffic sent to neighbors in ICP replies.,0,squid,icp replies kb sent
squid.cachemgr.icp.q_kbytes_recv,gauge,,kibibyte,second,The amount of traffic received from neighbors in ICP queries.,0,squid,icp queries kb recv
squid.cachemgr.icp.r_kbytes_recv,gauge,,kibibyte,second,The amount of traffic received from neighbors in ICP replies.,0,squid,icp replies kb recv
squid.cachemgr.icp.times_used,gauge,,,second,The number of times ICP resulted in the selection of a neighbor as the next-hop for a cache miss.,0,squid,icp times used
squid.cachemgr.cd.times_used,gauge,,,second,The number of times Cache Digests resulted in the selection of a neighbor as the next-hop for a cache miss.,0,squid,cd times used
squid.cachemgr.cd.msgs_sent,gauge,,message,second,The number of Cache Digest messages sent to neighbors.,0,squid,cd msgs sent
squid.cachemgr.cd.msgs_recv,gauge,,message,second,The number of Cache Digest messages received from neighbors.,0,squid,cd msgs recv
squid.cachemgr.cd.memory,gauge,,kibibyte,second,The amount of memory used by enabling the Cache Digests' feature.,0,squid,cd mem
squid.cachemgr.cd.local_memory,gauge,,kibibyte,second,The amount of memory used to store Squid's own Cache Digest.,0,squid,cd local mem
squid.cachemgr.cd.kbytes_sent,gauge,,kibibyte,second,The amount of traffic sent to neighbors in Cache Digest messages.,0,squid,cd kb sent
squid.cachemgr.cd.kbytes_recv,gauge,,kibibyte,second,The amount of traffic received from neighbors in Cache Digest messages.,0,squid,cd kb recv
squid.cachemgr.unlink.requests,gauge,,request,second,The number of unlink requests given to the (optional) unlinkd process.,0,squid,unlink reqs
squid.cachemgr.page_faults,gauge,,fault,second,The number of (major) page faults as reported by getrusage( ).,-1,squid,page faults
squid.cachemgr.select_loops,gauge,,item,second,The number of times Squid called select( ) or poll( ) in the main I/O loop.,0,squid,select loops
squid.cachemgr.cpu_time,gauge,,percent,,"The amount of CPU used by squid, as reported by getrusage( ).",0,squid,cpu time
squid.cachemgr.swap.outs,gauge,,file,second,The number of objects (swap files) saved to disk.,0,squid,swap outs
squid.cachemgr.swap.ins,gauge,,file,second,The number of objects (swap files) read from disk.,0,squid,swap ins
squid.cachemgr.swap.files_cleaned,gauge,,file,second,The number of orphaned cache files removed by the periodic cleanup procedure.,0,squid,swap created
squid.cachemgr.aborted_requests,gauge,,request,second,The number of server-side HTTP requests aborted due to client-side aborts.,0,squid,aborted reqs
