metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
ibm_was.jvm.used_memory_gauge,gauge,,byte,,The used memory in the JVM run time,0,ibm_was,jvm used memory
ibm_was.jvm.up_time_gauge,gauge,,second,,The amount of time that the JVM is running,0,ibm_was,jvm uptime
ibm_was.jvm.process_cpu_usage_gauge,gauge,,percent,,The CPU Usage (in percent) of the Java virtual machine.,0,ibm_was,jvm process cpu usage
ibm_was.thread_pools.create_count,gauge,,thread,,The total number of threads created,0,ibm_was,thread pools create count
ibm_was.thread_pools.destroy_count,gauge,,thread,,The total number of threads destroyed,0,ibm_was,thread pools destroy count
ibm_was.thread_pools.active_count,gauge,,thread,,The number of concurrently active threads,0,ibm_was,thread pools active count
ibm_was.thread_pools.pool_size,gauge,,thread,,The average number of threads in pool,0,ibm_was,thread pools size
ibm_was.thread_pools.percent_maxed,gauge,,percent,,The average percent of the time that all threads are in use,0,ibm_was,thread pools percent max
ibm_was.thread_pools.declaredthread_hung_count,gauge,,thread,,The number of threads declared hung,0,ibm_was,thread pools declared count
ibm_was.thread_pools.cleared_thread_hang_count,gauge,,thread,,The number of thread hangs cleared,0,ibm_was,thread pools cleared
ibm_was.thread_pools.concurrent_hung_thread_count,gauge,,thread,,The number of concurrently hung threads,0,ibm_was,thread pools concurrent hung
ibm_was.thread_pools.active_time,gauge,,millisecond,,The average time in milliseconds the threads are in active state,0,ibm_was,thread pools active time
ibm_was.servlet_session.create_count,gauge,,session,,The number of sessions that were created,0,ibm_was,servlet session create count
ibm_was.servlet_session.invalidate_count,gauge,,session,,The number of sessions that were invalidated,0,ibm_was,servlet session invalidate count
ibm_was.servlet_session.life_time,gauge,,millisecond,,The average session life time in milliseconds (time invalidated - time created),0,ibm_was,servlet session life time
ibm_was.servlet_session.active_count,gauge,,session,,The number of concurrently active sessions. A session is active if the WebSphere Application Server is currently processing a request that uses that session.,0,ibm_was,servlet session active count
ibm_was.servlet_session.live_count,gauge,,session,,The number of local sessions that are currently cached in memory from the time at which this metric is enabled.,0,ibm_was,servlet session live count
ibm_was.servlet_session.no_room_for_new_session_count,gauge,,,,Applies only to session in memory with AllowOverflow=false. The number of times that a request for a new session cannot be handled because it exceeds the maximum session count.,0,ibm_was,
ibm_was.servlet_session.cache_discard_count,gauge,,session,,The number of session objects that have been forced out of the cache. A least recently used (LRU) algorithm removes old entries to make room for new sessions and cache misses. Applicable only for persistent sessions.,0,ibm_was,servlet session cache discard count
ibm_was.servlet_session.external_read_time,gauge,,millisecond,,"The time (ms) taken in reading the session data from the persistent store. For multirow sessions, the metrics are for the attribute; for single row sessions, the metrics are for the entire session. Applicable only for persistent sessions. When using a JMS persistent store, only available if replicated data is serialized.",0,ibm_was,servlet session external read time
ibm_was.servlet_session.external_read_size,gauge,,,,Size of the session data read from persistent store. Applicable only for (serialized) persistent sessions; similar to external Read Time.,0,ibm_was,servlet session external read size
ibm_was.servlet_session.external_write_time,gauge,,millisecond,,The time (milliseconds) taken to write the session data from the persistent store. Applicable only for (serialized) persistent sessions. Similar to external Read Time.,0,ibm_was,servlet session external write time
ibm_was.servlet_session.external_write_size,gauge,,request,,The size of the session data written to persistent store. Applicable only for (serialized) persistent sessions. Similar to external Read Time.,0,ibm_was,servlet session external write size
ibm_was.servlet_session.affinity_break_count,gauge,,request,,The number of requests that are received for sessions that were last accessed from another web application. This value can indicate failover processing or a corrupt plug-in configuration.,0,ibm_was,servlet session affinity break
ibm_was.servlet_session.time_since_last_activated,gauge,,millisecond,,The time difference in milliseconds between previous and current access time stamps. Does not include session time out.,0,ibm_was,servlet session last activated
ibm_was.servlet_session.timeout_invalidation_count,gauge,,session,,The number of sessions that are invalidated by timeout.,0,ibm_was,servlet session timeout invalidation
ibm_was.servlet_session.activate_non_exist_session_count,gauge,,request,,"The number of requests for a session that no longer exists, presumably because the session timed out. Use this counter to help determine if the timeout is too short.",0,ibm_was,
ibm_was.servlet_session.session_object_size,gauge,,,,The size in bytes of (the serializable attributes of ) in-memory sessions. Only session objects that contain at least one serializable attribute object is counted. A session can contain some attributes that are serializable and some that are not. The size in bytes is at a session level.,0,ibm_was,servlet session object size
