metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name
kubernetes_state.limitrange.memory.default_request,gauge,,,,Default memory request if not specified,0,kubernetes,k8s_state.mem.default_request
kubernetes_state.limitrange.memory.max_limit_request_ratio,gauge,,,,Maximum memory limit / request ratio,0,kubernetes,k8s_state.mem.max_ratio
kubernetes_state.node.cpu_capacity,gauge,,cpu,,The total CPU resources of the node,0,kubernetes,k8s_state.node.cpu_capacity
kubernetes_state.node.memory_capacity,gauge,,byte,,The total memory resources of the node,0,kubernetes,k8s_state.node.memory_capacity
kubernetes_state.node.pods_capacity,gauge,,,,The total pod resources of the node,0,kubernetes,k8s_state.node.pods_capacity
kubernetes_state.node.gpu.cards_allocatable,gauge,,,,The GPU resources of a node that are available for scheduling,0,kubernetes,k8s_state.node.gpu.cards_allocatable
kubernetes_state.node.gpu.cards_capacity,gauge,,,,The total GPU resources of the node,0,kubernetes,k8s_state.node.gpu.cards_capacity
kubernetes_state.persistentvolumeclaim.status,gauge,,,,The phase the persistent volume claim is currently in,-1,kubernetes,k8s_state.pvc.status
kubernetes_state.persistentvolumeclaim.request_storage,gauge,,byte,,Storage space request for a given pvc,0,kubernetes,k8s_state.pvc.request
kubernetes_state.persistentvolume.by_phase,gauge,,,,Number of persistent volumes to sum by phase and storageclass,0,kubernetes,k8s_state.pv.by_phase
kubernetes_state.node.cpu_allocatable,gauge,,cpu,,The CPU resources of a node that are available for scheduling,0,kubernetes,k8s_state.node.cpu_allocatable
kubernetes_state.node.memory_allocatable,gauge,,byte,,The memory resources of a node that are available for scheduling,0,kubernetes,k8s_state.node.memory_allocatable
kubernetes_state.node.pods_allocatable,gauge,,,,The pod resources of a node that are available for scheduling,0,kubernetes,k8s_state.node.pods_allocatable
kubernetes_state.node.status,gauge,,,,Submitted with a value of 1 for each node and tagged either 'status:schedulable' or 'status:unschedulable'; Sum this metric by either status to get the number of nodes in that status.,0,kubernetes,k8s_state.node.status
kubernetes_state.nodes.by_condition,gauge,,,,To sum by `condition` and `status` to get number of nodes in a given condition.,0,kubernetes,k8s_state.nodes.by_cond
kubernetes_state.hpa.min_replicas,gauge,,,,Lower limit for the number of pods that can be set by the autoscaler,0,kubernetes,k8s_state.hpa.min_replicas
kubernetes_state.hpa.max_replicas,gauge,,,,Upper limit for the number of pods that can be set by the autoscaler,0,kubernetes,k8s_state.hpa.max_replicas
kubernetes_state.hpa.desired_replicas,gauge,,,,Desired number of replicas of pods managed by this autoscaler,0,kubernetes,k8s_state.hpa.desired_replicas
kubernetes_state.pod.ready,gauge,,,,"In association with the `condition` tag, whether the pod is ready to serve requests, e.g. `condition:true` keeps the pods that are in a ready state",1,kubernetes,k8s_state.pod.ready
kubernetes_state.pod.scheduled,gauge,,,,Reports the status of the scheduling process for the pod with its tags,0,kubernetes,k8s_state.pod.scheduled
kubernetes_state.pod.status_phase,gauge,,,,"To sum by `phase` to get number of pods in a given phase, and `namespace` to break this down by namespace",0,kubernetes,k8s_state.pod.status_phase
kubernetes_state.replicaset.replicas,gauge,,,,The number of replicas per ReplicaSet,0,kubernetes,k8s_state.rs.replicas
kubernetes_state.replicaset.fully_labeled_replicas,gauge,,,,The number of fully labeled replicas per ReplicaSet,0,kubernetes,k8s_state.rs.fully_labeled
kubernetes_state.replicaset.replicas_ready,gauge,,,,The number of ready replicas per ReplicaSet,0,kubernetes,k8s_state.rs.replicas_rdy
kubernetes_state.replicaset.replicas_desired,gauge,,,,Number of desired pods for a ReplicaSet,0,kubernetes,k8s_state.rs.replicas_desired
kubernetes_state.replicationcontroller.replicas,gauge,,,,The number of replicas per ReplicationController,0,kubernetes,k8s_state.rc.replicas
kubernetes_state.replicationcontroller.fully_labeled_replicas,gauge,,,,The number of fully labeled replicas per ReplicationController,0,kubernetes,k8s_state.rc.fully_labeled
kubernetes_state.replicationcontroller.replicas_ready,gauge,,,,The number of ready replicas per ReplicationController,0,kubernetes,k8s_state.rc.replicas_rdy
kubernetes_state.replicationcontroller.replicas_desired,gauge,,,,Number of desired replicas for a ReplicationController,0,kubernetes,k8s_state.rc.replicas_desired
kubernetes_state.replicationcontroller.replicas_available,gauge,,,,The number of available replicas per ReplicationController,0,kubernetes,k8s_state.rc.replicas_available
kubernetes_state.resourcequota.pods.used,gauge,,,,Observed number of pods used for a resource quota,0,kubernetes,k8s_state.resourcequota.pods.used
kubernetes_state.resourcequota.services.used,gauge,,,,Observed number of services used for a resource quota,0,kubernetes,k8s_state.resourcequota.svc.used
kubernetes_state.resourcequota.persistentvolumeclaims.used,gauge,,,,Observed number of persistent volume claims used for a resource quota,0,kubernetes,k8s_state.resourcequota.pvc.used
kubernetes_state.resourcequota.services.nodeports.used,gauge,,,,Observed number of node ports used for a resource quota,0,kubernetes,k8s_state.resourcequota.nodeports.used
kubernetes_state.resourcequota.services.loadbalancers.used,gauge,,,,Observed number of loadbalancers used for a resource quota,0,kubernetes,k8s_state.resourcequota.loadbalancers.used
kubernetes_state.resourcequota.requests.cpu.used,gauge,,cpu,,Observed sum of CPU cores requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.cpu.used
kubernetes_state.resourcequota.requests.memory.used,gauge,,byte,,Observed sum of memory bytes requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.mem.used
kubernetes_state.resourcequota.requests.storage.used,gauge,,byte,,Observed sum of storage bytes requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.storage.used
kubernetes_state.resourcequota.limits.cpu.used,gauge,,cpu,,Observed sum of limits for CPU cores for a resource quota,0,kubernetes,k8s_state.resourcequota.limits.cpu.used
kubernetes_state.resourcequota.limits.memory.used,gauge,,byte,,Observed sum of limits for memory bytes for a resource quota,0,kubernetes,k8s_state.resourcequota.limits.mem.used
kubernetes_state.resourcequota.pods.limit,gauge,,,,Hard limit of the number of pods for a resource quota,0,kubernetes,k8s_state.resourcequota.pods.limit
kubernetes_state.resourcequota.services.limit,gauge,,,,Hard limit of the number of services for a resource quota,0,kubernetes,k8s_state.resourcequota.svc.limit
kubernetes_state.resourcequota.persistentvolumeclaims.limit,gauge,,,,Hard limit of the number of PVC for a resource quota,0,kubernetes,k8s_state.resourcequota.pvc.limit
kubernetes_state.resourcequota.services.nodeports.limit,gauge,,,,Hard limit of the number of node ports for a resource quota,0,kubernetes,k8s_state.resourcequota.nodeports.limit
kubernetes_state.resourcequota.services.loadbalancers.limit,gauge,,,,Hard limit of the number of loadbalancers for a resource quota,0,kubernetes,k8s_state.resourcequota.loadbalancers.limit
kubernetes_state.resourcequota.requests.cpu.limit,gauge,,cpu,,Hard limit on the total of CPU core requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.cpu.limit
kubernetes_state.resourcequota.requests.memory.limit,gauge,,byte,,Hard limit on the total of memory bytes requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.mem.limit
kubernetes_state.resourcequota.requests.storage.limit,gauge,,byte,,Hard limit on the total of storage bytes requested for a resource quota,0,kubernetes,k8s_state.resourcequota.requests.storage.limit
kubernetes_state.resourcequota.limits.cpu.limit,gauge,,cpu,,Hard limit on the sum of CPU core limits for a resource quota,0,kubernetes,k8s_state.resourcequota.limits.cpu.limit
kubernetes_state.resourcequota.limits.memory.limit,gauge,,byte,,Hard limit on the sum of memory bytes limits for a resource quota,0,kubernetes,k8s_state.resourcequota.limits.mem.limit
kubernetes_state.service.count,gauge,,,,Sum by namespace and type to count active services,0,kubernetes,k8s_state.svc.count
kubernetes_state.statefulset.replicas,gauge,,,,The number of replicas per statefulset,0,kubernetes,k8s_state.statefulset.replicas
kubernetes_state.statefulset.replicas_desired,gauge,,,,The number of desired replicas per statefulset,0,kubernetes,k8s_state.statefulset.replicas_desired
kubernetes_state.statefulset.replicas_current,gauge,,,,The number of current replicas per StatefulSet,0,kubernetes,k8s_state.statefulset.replicas_current
kubernetes_state.statefulset.replicas_ready,gauge,,,,The number of ready replicas per StatefulSet,0,kubernetes,k8s_state.statefulset.replicas_ready
kubernetes_state.statefulset.replicas_updated,gauge,,,,The number of updated replicas per StatefulSet,0,kubernetes,k8s_state.statefulset.replicas_updated
