metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
aerospike.cluster_clock_skew_ms,gauge,,millisecond,,[OpenMetricsV2 and Aerospike v4.0+] The current maximum clock skew in milliseconds between nodes cluster.,0,aerospike,,,
aerospike.cluster_clock_skew_stop_writes_sec,gauge,,second,,[OpenMetricsV2 and Aerospike v4.0+] The threshold at which any namespace that is set to strong-consistency will stop accepting writes due to clock skew (cluster_clock_skew_ms).,0,aerospike,,,
aerospike.cluster_generation,gauge,,,,[OpenMetricsV2 and Aerospike v4.3+] A 64 bit unsigned integer incremented on a node for every successful cluster partition re-balance or transition to orphan state.,0,aerospike,,,
aerospike.cluster_integrity,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] Indicates whether the cluster is in a whole and complete state (as far as the nodes that it sees and is able to connect to are all concerned.) ,1,aerospike,,,
aerospike.cluster_is_member,gauge,,,,[OpenMetricsV2 and Aerospike v3.1+] indicates that the node is not joined to a cluste and orphan,0,aerospike,,,
aerospike.cluster_key,gauge,,,,[OpenMetricsV2 and Aerospike v3.1+] A randomly generated 64 bit hexadecimal string used to name the last Paxos cluster state agreement.,0,aerospike,,,
aerospike.cluster_max_compatibility_id,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] The cluster's maximum software version.,0,aerospike,,,
aerospike.cluster_min_compatibility_id,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] The cluster's minimum software version.,0,aerospike,,,
aerospike.cluster_principal,gauge,,,,[OpenMetricsV2 and Aerospike v4.3+] This specifies the Node ID of the current cluster principal. Will be '0' on an orphan node.,0,aerospike,,,
aerospike.cluster_size,gauge,,,,[OpenMetricsV2 and Aerospike v3.1+] The size of the cluster,0,aerospike,,,
aerospike.data_used_bytes_memory,gauge,,byte,,[Legacy] The amount of memory occupied by data. Deprecated since 3.9. [Removed in 3.9],0,aerospike,,,
aerospike.datacenter.dc_as_open_conn,gauge,,connection,,[Legacy] The number of open connection to the Aerospike DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_as_size,gauge,,,,[Legacy] The cluster size of the destination Aerospike DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_deletes_shipped,gauge,,transaction,,[Legacy] The number of delete transactions that have been successfully shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_err_ship_client,gauge,,error,,"[Legacy] The number of client layer errors while shipping records for this DC. Errors include timeout, bad network fd, etc. [Removed in 5.0.0]",0,aerospike,,,
aerospike.datacenter.dc_err_ship_server,gauge,,error,,"[Legacy] The number of errors from the remote cluster(s) while shipping records for this DC. Errors include out-of-space, key-busy, etc. [Removed in 5.0.0]",0,aerospike,,,
aerospike.datacenter.dc_esmt_bytes_shipped,gauge,,byte,,[Legacy] The number of bytes shipped for this DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_http_good_locations,gauge,,,,[Legacy] The number of URLs that are considered healthy and being used by the change notification system. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_http_locations,gauge,,,,[Legacy] The number of URLs configured for the HTTP destination. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_latency_avg_ship,gauge,,,,[Legacy] The moving average of shipping latency for the specific DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_open_conn,gauge,,connection,,"[Legacy] The number of open connection to the DC. If the DC accepts pipeline writes, there will be 64 connections per destination node. [Removed in 5.0.0]",0,aerospike,,,
aerospike.datacenter.dc_recs_inflight,gauge,,record,,[Legacy] The number of records that are inflight (which have been shipped but for which a response from the remote DC has not yet been received).  [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_recs_shipped,gauge,,record,,"[Legacy] The number of records that have been attempted to be shipped, but could have resulted in either success or error. [Removed in 5.0.0]",0,aerospike,,,
aerospike.datacenter.dc_recs_shipped_ok,gauge,,record,,[Legacy] The number of records that have been successfully shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_remote_ship_avg_sleep,gauge,,millisecond,,[Legacy] The average number of ms of sleep for each record being shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_attempts,gauge,,record,,"[Legacy] The number of records that have been attempted to be shipped, but could have resulted in either success or error. [Removed in 5.0.0]",0,aerospike,,,
aerospike.datacenter.dc_ship_bytes,gauge,,byte,,[Legacy] The number of bytes shipped for this DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_delete_success,gauge,,transaction,,[Legacy] The number of delete transactions that have been successfully shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_destination_error,gauge,,error,,[Legacy] The number of errors from the remote cluster(s) while shipping records for this DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_idle_avg,gauge,,millisecond,,[Legacy] The average number of ms of sleep for each record being shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_idle_avg_pct,gauge,,percent,,[Legacy] The representation in percent of total time spent for dc_ship_idle_avg. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_inflight_objects,gauge,,record,,[Legacy] The number of records that are inflight (which have been shipped but for which a response from the remote DC has not yet been received). [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_latency_avg,gauge,,,,[Legacy] The moving average of shipping latency for the specific DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_source_error,gauge,,error,,[Legacy] The number of client layer errors while shipping records for this DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_ship_success,gauge,,record,,[Legacy] The number of records that have been successfully shipped. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_size,gauge,,,,[Legacy] The cluster size of the destination DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_state,gauge,,,,[Legacy] The state of the DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.datacenter.dc_timelag,gauge,,,,[Legacy and depth] The time lag for this specific DC. [Removed in 5.0.0],0,aerospike,,,
aerospike.delete_queue,gauge,,,,[Legacy],0,aerospike,,,
aerospike.demarshal_error,gauge,,,,[OpenMetricsV2 and Aerospike v3.1+] The number of errors during the demarshal step.,0,aerospike,,,
aerospike.dlog_free_pct,gauge,,percent,,[Legacy] The percentage of the digest log free and available for use. [Removed in 5.0.0],1,aerospike,,,
aerospike.dlog_logged,gauge,,record,,[Legacy] The number of records logged into digest log. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_overwritten_error,gauge,,record,,[Legacy] The number of digest log entries that got overwritten. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_processed_link_down,gauge,,,,[Legacy] The number of linkdown that were processed. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_processed_main,gauge,,,,[Legacy] The number of records processed on the local Aerospike server. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_processed_replica,gauge,,,,[Legacy] The number of records processed for a node in the cluster that is not the local node. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_relogged,gauge,,record,,[Legacy] The number of records relogged by this node into the digest log due to temporary issues when attempting to ship. [Removed in 5.0.0],0,aerospike,,,
aerospike.dlog_used_objects,gauge,,record,,[Legacy] The total number of records slots used in the digest log [Removed in 5.0.0],0,aerospike,,,
aerospike.early_tsvc_batch_sub_error,gauge,,,,[Legacy] The number of errors early in the transaction for batch sub transactions. [Removed in 7.2.0],0,aerospike,,,
aerospike.early_tsvc_client_error,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The number of errors early in the transaction for direct client requests.,0,aerospike,,,
aerospike.early_tsvc_from_proxy_batch_sub_error,gauge,,error,,[OpenMetricsV2 and Aerospike v4.5.1+] The number of errors early in the transaction for batch sub transactions proxied from another node.,0,aerospike,,,
aerospike.early_tsvc_from_proxy_error,gauge,,error,,[OpenMetricsV2 and Aerospike v4.5.1+] The number of errors early in the transaction for transactions (other than batch sub transactions) proxied from another node.,0,aerospike,,,
aerospike.early_tsvc_ops_sub_error,gauge,,error,,[Legacy] The number of errors early in an internal ops sub transaction (ops scan/query). [Removed in 7.2.0],0,aerospike,,,
aerospike.early_tsvc_udf_sub_error,gauge,,,,[Legacy] The number of errors early in the transaction for udf sub transactions. [Removed in 7.2.0],0,aerospike,,,
aerospike.err_duplicate_proxy_request,gauge,,,,[Legacy] The number of duplicate proxy errors. Deprecated since 3.9,0,aerospike,,,
aerospike.err_out_of_space,gauge,,,,[Legacy] The number of writes resulting in disk out of space errors. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_recs_dropped,gauge,,,,[Legacy],-1,aerospike,,,
aerospike.err_replica_non_null_node,gauge,,,,[Legacy] The number of errors during cluster state exchange because of unexpected replica node information. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_replica_null_node,gauge,,,,[Legacy] The number of errors during cluster state exchange because of missing replica node information. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_rw_cant_put_unique,gauge,,,,[Legacy] The number of write transactions aborted because write required unique and record existed already. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_rw_pending_limit,gauge,,,,[Legacy] The number of read/write transactions failed on 'hot keys'. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_rw_request_not_found,gauge,,,,[Legacy] The number of read/write transactions started but could not find record in rw hash after the replica side of the transaction is processed (due to timeout that would remove the record from rw hash). Deprecated in 3.9,-1,aerospike,,,
aerospike.err_storage_queue_full,gauge,,,,[Legacy] The number of non-read requests failed due to disk being too backed up. Will return 'DEVICE_OVERLOAD' failure to client. See also storage_max_write_cache. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_sync_copy_null_master,gauge,,,,[Legacy] The number of errors during cluster state exchange because of missing master node information. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_sync_copy_null_node,gauge,,,,[Legacy] The number of errors during cluster state exchange because of missing general node information. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_tsvc_requests,gauge,,,,[Legacy] The number of failures where the execution is not even attempted. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_tsvc_requests_timeout,gauge,,,,[Legacy] The number of failures where the execution times out while in the transaction queue. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_bin_exists,gauge,,,,[Legacy] The number of write requests resulting in error 'bin exists'.  Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_bin_name,gauge,,,,[Legacy] The number of write requests resulting in error 'bin name'. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_bin_not_found,gauge,,,,[Legacy] The number of write requests resulting in error 'bin not found'. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_forbidden,gauge,,,,[Legacy] The number of write requests failed because a write transaction is being attempted on a set still being deleted. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_generation,gauge,,,,[Legacy] The number of write requests failed because of generation mismatch. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_generation_xdr,gauge,,,,[Legacy] The number of write requests from XDR that failed because of generation mismatch. Deprecated since 3.8.1,-1,aerospike,,,
aerospike.err_write_fail_incompatible_type,gauge,,,,[Legacy] The number of write requests which are not integer. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_key_exists,gauge,,,,[Legacy] The number of write transactions that failed because the key already exists. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_key_mismatch,gauge,,,,[Legacy] The number of failed requests due to key mismatch occurs when key is stored in Aerospike and key check is requested on the transaction. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_not_found,gauge,,,,[Legacy] The number of write transactions that failed due to the key not found. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_noxdr,gauge,,,,[Legacy] The number of writes rejected because XDR was not running. Deprecated since 3.8.1,-1,aerospike,,,
aerospike.err_write_fail_parameter,gauge,,,,[Legacy] The number of write transactions that failed because of a bad parameter from application code. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_prole_delete,gauge,,,,[Legacy] The number of replica delete failures because the replica record is not found. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_prole_generation,gauge,,,,[Legacy] The number of prole write failures because of generation mismatch. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_prole_unknown,gauge,,,,[Legacy] The number of prole write failures with unknown errors. Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_record_too_big,gauge,,,,[Legacy] The number of write failures due to record being too big (bigger than write-block-size). Deprecated since 3.9,-1,aerospike,,,
aerospike.err_write_fail_unknown,gauge,,,,[Legacy] The number of write failures with unknown errors. Deprecated since 3.9,-1,aerospike,,,
aerospike.fabric_bulk_recv_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes received/sec by the fabric bulk channel,0,aerospike,,,
aerospike.fabric_bulk_send_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes sent/sec by the fabric bulk channel,0,aerospike,,,
aerospike.fabric_connections,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The number of active fabric connections to this node,0,aerospike,,,
aerospike.fabric_ctrl_recv_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes received/sec by the fabric control channel,0,aerospike,,,
aerospike.fabric_ctrl_send_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes sent/sec by the fabric control channel,0,aerospike,,,
aerospike.fabric_meta_recv_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes received/sec by the fabric meta channel,0,aerospike,,,
aerospike.fabric_meta_send_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes sent/sec by the fabric meta channel,0,aerospike,,,
aerospike.fabric_msgs_rcvd,gauge,,,,[Legacy] The number of messages received via the fabric layer from other nodes. Deprecated since 3.11.1.1,0,aerospike,,,
aerospike.fabric_msgs_sent,gauge,,,,[Legacy] The number of messages sent via the fabric layer to other nodes. Deprecated since 3.11.1.1,0,aerospike,,,
aerospike.fabric_rw_recv_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes received/sec by the fabric rw channel,0,aerospike,,,
aerospike.fabric_rw_send_rate,gauge,,byte,,[OpenMetricsV2 and Aerospike v3.11+] The rate of bytes sent/sec by the fabric rw channel,0,aerospike,,,
aerospike.failed_node_sessions_pending,gauge,,,,[Legacy],0,aerospike,,,
aerospike.free_dlog_pct,gauge,,percent,,[Legacy] The percentage of the digest log free and available for use. Deprecated since 3.9,1,aerospike,,,
aerospike.free_pct_disk,gauge,,percent,,[Legacy] The percentage of disk capacity free for this namespace. Deprecated since 3.9.,1,aerospike,,,
aerospike.free_pct_memory,gauge,,percent,,[Legacy] The percentage of memory capacity free for this namespace. Deprecated since 3.9.,1,aerospike,,,
aerospike.heap_active_kbytes,gauge,,kibibyte,,[OpenMetricsV2 and Aerospike v3.10+] The amount of memory in in-use pages. An in-use page is a page that has some allocated memory (either partial or full).,0,aerospike,,,
aerospike.heap_allocated_kbytes,gauge,,kibibyte,,[Legacy] The amount of memory allocated by the asd daemon [Removed in 7.0],0,aerospike,,,
aerospike.heap_efficiency_pct,gauge,,percent,,[Legacy] The heap_allocated_kbytes / heap_mapped_kbytes ratio. A lower number indicates a higher fragmentation rate. [Removed in 7.0],0,aerospike,,,
aerospike.heap_mapped_kbytes,gauge,,kibibyte,,[OpenMetricsV2 and Aerospike v3.10+] The amount of memory in mapped pages (i.e. the amount of memory that JEM received from the Linux kernel). It should be a multiple of 4 as that would be the typical page size (4096 bytes).,0,aerospike,,,
aerospike.heap_site_count,gauge,,,,[OpenMetricsV2 and Aerospike v3.14+],0,aerospike,,,
aerospike.heartbeat_connections,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The number of active heartbeat connections to this node,0,aerospike,,,
aerospike.heartbeat_received_foreign,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The total number of heartbeats received from remote nodes.,0,aerospike,,,
aerospike.heartbeat_received_self,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The total number of multicast heartbeats from this node received by this node. Will be 0 for mesh.,0,aerospike,,,
aerospike.hotkeys_fetched,gauge,,,,[Legacy] The number of record's digest that are actually shipped because their hotkey cache entries expired and were dirty. Should be interpreted in conjunction with noship_recs_hotkey,0,aerospike,,,
aerospike.index_used_bytes_memory,gauge,,byte,,[Legacy] The amount of memory occupied by the index. Deprecated since 3.9,0,aerospike,,,
aerospike.info_complete,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The number of info requests completed.,0,aerospike,,,
aerospike.info_queue,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+] The number of info requests pending in info queue,0,aerospike,,,
aerospike.latencies.batch_index_ms_bucket,gauge,,,,[OpenMetricsV2] defines # of queries in a specific bucket during batch index operation,0,aerospike,,,
aerospike.latencies.batch_index_ms_count,gauge,,,,[OpenMetricsV2] defines over all # of queries in all bucket during batch index operations,0,aerospike,,,
aerospike.latencies.batch_sub_read_ms_bucket,gauge,,,,[OpenMetricsV2] defines # of queries in a specific bucket during batch sub read operation,0,aerospike,,,
aerospike.latencies.batch_sub_read_ms_count,gauge,,,,[OpenMetricsV2] defines over all # of queries in all bucket during batch sub read operations,0,aerospike,,,
aerospike.latencies.batch_sub_write_ms_bucket,gauge,,,,[OpenMetricsV2] defines # of queries in a specific bucket during batch sub write operation,0,aerospike,,,
aerospike.latencies.batch_sub_write_ms_count,gauge,,,,[OpenMetricsV2] defines over all # of queries in all bucket during batch sub write operations,0,aerospike,,,
aerospike.latencies.read_ms_bucket,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] Number of queries in a bucket taking N milliseconds.,0,aerospike,,,
aerospike.latencies.read_ms_count,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] Number of queries in a bucket taking N milliseconds.,0,aerospike,,,
aerospike.latencies.write_ms_bucket,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] Number of queries in a bucket taking N milliseconds.,0,aerospike,,,
aerospike.latencies.write_ms_count,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] Number of queries in a bucket taking N milliseconds.,0,aerospike,,,
aerospike.latency_avg_dlogread,gauge,,millisecond,,[Legacy] The moving average latency to read from the digest log. Deprecated since 3.9,-1,aerospike,Digest Log Read Latency,,
aerospike.latency_avg_dlogwrite,gauge,,millisecond,,[Legacy] The moving average latency to write to the digest log. Deprecated since 3.9,-1,aerospike,Digest Log Write Latency,,
aerospike.latency_avg_ship,gauge,,millisecond,,[Legacy] The moving average latency to ship a record to remote Aerospike clusters. Deprecated since 3.9,-1,aerospike,XDR Shipment Latency,,
aerospike.linkdown_sessions_pending,gauge,,,,[Legacy],0,aerospike,,,
aerospike.local_recs_error,gauge,,,,[Legacy] The number of failed records fetched from local Aerospike server. Deprecated since 3.9,0,aerospike,,,
aerospike.local_recs_fetch_avg_latency,gauge,,millisecond,,[Legacy] The moving average latency to read a record/batch of records from local Aerospike server. Deprecated since 3.9,0,aerospike,,,
aerospike.local_recs_fetched,gauge,,,,[Legacy] The number of records fetched from local Aerospike server. Deprecated since 3.9,0,aerospike,,,
aerospike.local_recs_notfound,gauge,,,,[Legacy] The number of record fetch attempts to the local Aerospike server that resulted in 'Not Found' response code. Deprecated since 3.9,0,aerospike,,,
aerospike.migrate_allowed,gauge,,,,[OpenMetricsV2 and Aerospike v3.9+],0,aerospike,,,
aerospike.migrate_msgs_recv,gauge,,,,[Legacy] The number of migrate messages received. Deprecated since 3.8.3,0,aerospike,,,
aerospike.migrate_msgs_sent,gauge,,,,[Legacy] The number of migrate messages sent. Deprecated since 3.8.3,0,aerospike,,,
aerospike.migrate_num_incoming_accepted,gauge,,,,[Legacy] The number of migrate requests accepted from other nodes Deprecated since 3.8.3.,0,aerospike,,,
aerospike.migrate_num_incoming_refused,gauge,,,,[Legacy] The number of migrate requests refused from other nodes due to reaching 'migrate-max-num-incoming' limit. Deprecated since 3.8.3,0,aerospike,,,
aerospike.migrate_partitions_remaining,gauge,,,,[OpenMetricsV2 and Aerospike v3.8+] The number of partitions remaining to migrate in either direction.,-1,aerospike,,,
aerospike.migrate_progress_recv,gauge,,,,[Legacy] The number of partitions currently being received on this node. Deprecated since 3.9,-1,aerospike,,,
aerospike.migrate_progress_send,gauge,,,,[Legacy] The number of partitions currently being sent out from this node. Deprecated since 3.9,-1,aerospike,,,
aerospike.migrate_rx_objs,gauge,,,,[Legacy] The number of partitions currently migrating to this node. Deprecated since 3.9,-1,aerospike,Migration Receive Partitions,,
aerospike.migrate_tx_objs,gauge,,,,[Legacy] The number of partitions currently migrating from this node. Deprecated since 3.9,-1,aerospike,Migration Send Partitions,,
aerospike.namespace.active_rack,gauge,,,,[OpenMetricsV2 and Aerospike v7.2+] config- active rack configuration,0,aerospike,,,
aerospike.namespace.allow_nonxdr_writes,gauge,,,,[Legacy] A parameter to control the writes done by a non-XDR client.,0,aerospike,,,
aerospike.namespace.allow_ttl_without_nsup,gauge,,,,[OpenMetricsV2 and Aerospike v3.6+] should nsup work without configuring ttl,0,aerospike,,,
aerospike.namespace.allow_xdr_writes,gauge,,,,[OpenMetricsV2 and Aerospike v5.0+] A parameter to control whether to accept write transactions originating from an XDR client.,0,aerospike,,,
aerospike.namespace.appeals_records_exonerated,gauge,,record,,[OpenMetricsV2 and Aerospike v4.0+] The number of records that were marked replicated as result of an appeal. Partition appeals will happen for namespaces operating under the strong-consistency mode when a node needs to validate the records it has when joining the cluster.,0,aerospike,,,
aerospike.namespace.appeals_rx_active,gauge,,,,[OpenMetricsV2 and Aerospike v4.0+] The number of partition appeals currently being received. Partition appeals will happen for namespaces operating under the strong-consistency mode when a node needs to validate the records it has when joining the cluster.,0,aerospike,,,
aerospike.namespace.appeals_tx_active,gauge,,,,[OpenMetricsV2 and Aerospike v4.0+] The number of partition appeals not yet sent. Partition appeals will happen for namespaces operating under the strong-consistency mode when a node needs to validate the records it has when joining the cluster.,0,aerospike,,,
aerospike.namespace.appeals_tx_remaining,gauge,,,,[OpenMetricsV2 and Aerospike v4.0+] The number of partition appeals currently being sent.,0,aerospike,,,
aerospike.namespace.auto_revive,gauge,,,,[OpenMetricsV2 and Aerospike v7.1+] config- Selectively revives partitions in SC namespaces at startup,0,aerospike,,,
aerospike.namespace.auto_revived_partitions,gauge,,,,[OpenMetricsV2 and Aerospike v7.1+] Number of partitions that the auto-revive feature revived at startup,0,aerospike,,,
aerospike.namespace.available_bin_names,gauge,,,,[Legacy] The remaining number of unique bins that the user can create for this namespace. [Removed in 7.0],0,aerospike,,,
aerospike.namespace.available_pct,gauge,,percent,,[Legacy] The minimum contiguous disk space for all disks in a namespace. Deprecated since 3.9 [Removed in 3.9],0,aerospike,,,
aerospike.namespace.background_query_max_rps,gauge,,,,[Legacy] Maximum records per second (RPS) allowed for a background query,0,aerospike,,,
aerospike.namespace.background_scan_max_rps,gauge,,,,[Legacy] The maximum records per second (rps) allowed for a background scan (i.e. UDF or ops scan).,0,aerospike,,,
aerospike.namespace.batch_sub_delete_error,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of batch-index delete subtransactions that failed with an error,0,aerospike,,,
aerospike.namespace.batch_sub_delete_filtered_out,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of batch-index delete subtransactions that did not happen because the record was filtered out with Filter Expressions.,0,aerospike,,,
aerospike.namespace.batch_sub_delete_not_found,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of batch-index delete subtransactions that resulted in not found,0,aerospike,,,
aerospike.namespace.batch_sub_delete_success,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of records successfully deleted by batch-index subtransactions,0,aerospike,,,
aerospike.namespace.batch_sub_delete_timeout,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of batch-index delete subtransactions that timed out,0,aerospike,,,
aerospike.namespace.batch_sub_lang_delete_success,gauge,,,,[OpenMetricsV2 and Aerospike v6.0+] Number of successful batch-index UDF delete subtransactions.,0,aerospike,,,
