metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric
fastly.shield_hit_resp_header_bytes,gauge,60,byte,,Header bytes delivered for shield hits,0,fastly,shield_hit_resp_header_bytes,
fastly.shield_miss_resp_header_bytes,gauge,60,byte,,Header bytes delivered for shield misses,0,fastly,shield_miss_resp_header_bytes,
fastly.shield_hit_resp_body_bytes,gauge,60,byte,,Body bytes delivered for shield hits,0,fastly,shield_hit_resp_body_bytes,
fastly.shield_miss_resp_body_bytes,gauge,60,byte,,Body bytes delivered for shield misses,0,fastly,shield_miss_resp_body_bytes,
fastly.shield_revalidations,gauge,60,response,,"Number of responses received from origin with a 304 status code, in response to an If-Modified-Since or If-None-Match request to a shield. Under regular scenarios, a revalidation implies a cache hit. However, if using segmented caching this may result in a cache miss",0,fastly,shield_revalidations,
fastly.shield_fetches,gauge,60,request,,"Number of requests made from one Fastly POP to another, as part of shielding",0,fastly,shield_fetches,
fastly.shield_fetch_header_bytes,gauge,60,byte,,Total request header bytes sent to a shield,0,fastly,shield_fetch_header_bytes,
fastly.shield_fetch_body_bytes,gauge,60,byte,,Total request body bytes sent to a shield,0,fastly,shield_fetch_body_bytes,
fastly.shield_fetch_resp_header_bytes,gauge,60,byte,,Total response header bytes sent from a shield to the edge,0,fastly,shield_fetch_resp_header_bytes,
fastly.shield_fetch_resp_body_bytes,gauge,60,byte,,Total response body bytes sent from a shield to the edge,0,fastly,shield_fetch_resp_body_bytes,
fastly.shield_cache_fetches,gauge,60,request,,Total number of completed requests made to shields that returned cacheable content,0,fastly,shield_cache_fetches,
fastly.origin_cache_fetch_resp_header_bytes,gauge,60,byte,,Header bytes received from an origin for cacheable content,0,fastly,origin_cache_fetch_resp_header_bytes,
fastly.origin_cache_fetch_resp_body_bytes,gauge,60,byte,,Body bytes received from origin for cacheable content,0,fastly,origin_cache_fetch_resp_body_bytes,
fastly.origin_revalidations,gauge,60,response,,"Number of responses received from origin with a 304 status code in response to an If-Modified-Since or If-None-Match request. Under regular scenarios, a revalidation implies a cache hit. However, if using Fastly Image Optimizer or segmented caching this may result in a cache miss",0,fastly,origin_revalidations,
fastly.origin_fetches,gauge,60,request,,Number of requests sent to origin,0,fastly,origin_fetches
fastly.origin_fetch_header_bytes,gauge,60,byte,,Total request header bytes sent to origin,0,fastly,origin_fetch_header_bytes,
fastly.origin_fetch_body_bytes,gauge,60,byte,,Total request body bytes sent to origin,0,fastly,origin_fetch_body_bytes,
fastly.origin_fetch_resp_header_bytes,gauge,60,byte,,Total header bytes received from origin,0,fastly,origin_fetch_resp_header_bytes,
fastly.origin_fetch_resp_body_bytes,gauge,60,byte,,Total body bytes received from origin,0,fastly,origin_fetch_resp_body_bytes,
fastly.http3,gauge,60,request,,Number of requests received over HTTP/3,0,fastly,http3,
fastly.imgvideo,gauge,60,response,,Number of video responses that came from the Fastly Image Optimizer service,0,fastly,imgvideo,
fastly.imgvideo_frames,gauge,60,frame,,Number of video frames that came from the Fastly Image Optimizer service,0,fastly,imgvideo_frames,
fastly.imgvideo_resp_body_bytes,gauge,60,byte,,Total body bytes of video delivered from the Fastly Image Optimizer service,0,fastly,imgvideo_resp_body_bytes,
fastly.imgvideo_resp_header_bytes,gauge,60,byte,,Total header bytes of video delivered from the Fastly Image Optimizer service,0,fastly,imgvideo_resp_header_bytes,
fastly.imgvideo_shield,gauge,60,response,,Number of video responses delivered via a shield that came from the Fastly Image Optimizer service,0,fastly,imgvideo_shield,
fastly.imgvideo_shield_frames,gauge,60,response,,Number of video frames delivered via a shield that came from the Fastly Image Optimizer service,0,fastly,imgvideo_shield_frames,
fastly.imgvideo_shield_resp_header_bytes,gauge,60,byte,,Total header bytes of video delivered via a shield from the Fastly Image Optimizer service,0,fastly,imgvideo_shield_resp_header_bytes,
fastly.imgvideo_shield_resp_body_bytes,gauge,60,byte,,Total body bytes of video delivered via a shield from the Fastly Image Optimizer service,0,fastly,imgvideo_shield_resp_body_bytes,
