metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
keda.apiserver_request_filter_duration_seconds.count,count,,,,The number of observations used to calculate the request filter latency.,0,keda,,,
keda.apiserver_request_filter_duration_seconds.sum,count,,second,,"Request filter latency distribution in seconds, for each filter type.",0,keda,,,
keda.apiserver_request_sli_duration_seconds.bucket,count,,,,The number of observations used to calculate SLI response time tagged by upper_bound tags.,0,keda,,,
keda.apiserver_request_sli_duration_seconds.count,count,,,,The number of observations used to calculate SLI response time.,0,keda,,,
keda.apiserver_request_sli_duration_seconds.sum,count,,second,,"The sum of the response time (not counting webhook duration and priority & fairness queue wait times) in seconds for each verb, group, version, resource, subresource, scope and component.",0,keda,,,
keda.apiserver_request_slo_duration_seconds.bucket,count,,,,The number of observations used to calculate SLO response time tagged by upper_bound tags.,0,keda,,,
keda.apiserver_request_slo_duration_seconds.count,count,,,,The number of observations used to calculate SLO response time.,0,keda,,,
keda.apiserver_request_slo_duration_seconds.sum,count,,second,,"The sum of the response time (not counting webhook duration and priority & fairness queue wait times) in seconds for each verb, group, version, resource, subresource, scope and component.",0,keda,,,
keda.apiserver_response_sizes.bucket,count,,,,Number of responses used to calculate the response size tagged by upper_bound tags.,0,keda,,,
keda.apiserver_response_sizes.count,count,,,,Number of responses used to calculate the response size.,0,keda,,,
keda.apiserver_response_sizes.sum,count,,byte,,"The sum of sizes of responses in bytes for each group, version, verb, resource, subresource, scope and component.",0,keda,,,
keda.apiserver_storage_data_key_generation_duration_seconds.bucket,count,,,,Number of observations used to calculate data encryption key(DEK) duration tagged by upper_bound tags.,0,keda,,,
keda.apiserver_storage_data_key_generation_duration_seconds.count,count,,,,Number of observations used to calculate data encryption key(DEK) duration.,0,keda,,,
keda.apiserver_storage_data_key_generation_duration_seconds.sum,count,,second,,Time in seconds used for data encryption key(DEK) generation operations.,0,keda,,,
keda.apiserver_storage_data_key_generation_failures.count,count,,,,Number of failed data encryption key(DEK) generation operations.,0,keda,,,
keda.apiserver_storage_envelope_transformation_cache_misses.count,count,,,,Number of cache misses while accessing key decryption key(KEK).,0,keda,,,
keda.apiserver_tls_handshake_errors.count,count,,,,Number of requests dropped with 'TLS handshake error from' error.,0,keda,,,
keda.apiserver_webhooks_x509_insecure_sha1.count,count,,,,"Counts the number of requests to servers with insecure SHA1 signatures in their serving certificate OR the number of connection failures due to the insecure SHA1 signatures (either/or, based on the runtime environment).",0,keda,,,
keda.apiserver_webhooks_x509_missing_san.count,count,,,,"Counts the number of requests to servers missing SAN extension in their serving certificate OR the number of connection failures due to the lack of x509 certificate SAN extension missing (either/or, based on the runtime environment).",0,keda,,,
keda.authenticated_user_requests.count,count,,request,,Number of authenticated requests broken out by username.,0,keda,,,
keda.authentication_attempts.count,count,,,,Number of authenticated attempts.,0,keda,,,
keda.authentication_duration_seconds.bucket,count,,,,Number of observations used to calculate authentication duration tagged by upper_bound bucket tags.,0,keda,,,
keda.authentication_duration_seconds.count,count,,,,Number of observations used to calculate authentication duration.,0,keda,,,
keda.authentication_duration_seconds.sum,count,,second,,Authentication duration in seconds broken out by result.,0,keda,,,
keda.authorization_attempts.count,count,,,,"Number of authorization attempts broken down by result. It can be either 'allowed', 'denied', 'no-opinion' or 'error'.",0,keda,,,
keda.authorization_duration_seconds.bucket,count,,,,The number of events used to calculate authorization duration tagged by upper_bound tags.,0,keda,,,
keda.authorization_duration_seconds.count,count,,,,The number of events used to calculate authorization duration.,0,keda,,,
keda.authorization_duration_seconds.sum,count,,second,,Authorization duration in seconds broken out by result.,0,keda,,,
keda.build_info,gauge,,,,"Info metric, with static information about KEDA build like: version, git commit and Golang runtime info.",0,keda,,,
keda.cardinality_enforcement_unexpected_categorizations.count,count,,,,The count of unexpected categorizations during cardinality enforcement.,0,keda,,,
keda.certwatcher.read_certificate.count,count,,,,Number of certificate reads.,0,keda,,,
keda.certwatcher.read_certificate_errors.count,count,,error,,Number of certificate read errors.,0,keda,,,
keda.controller.runtime.active_workers,gauge,,,,Number of currently used workers per controller.,0,keda,,,
keda.controller.runtime.max_concurrent_reconciles,gauge,,,,Maximum number of concurrent reconciles per controller.,0,keda,,,
keda.controller.runtime.reconcile.count,count,,,,Number of reconciliations per controller.,0,keda,,,
keda.controller.runtime.reconcile_errors.count,count,,,,Number of reconciliation errors per controller.,0,keda,,,
keda.controller.runtime.reconcile_panics.count,count,,,,Number of reconciliation panics per controller.,0,keda,,,
keda.controller.runtime.reconcile_time.seconds.bucket,count,,,,The number of events observed to calculate reconciliation time tagged by upper_bound tags.,0,keda,,,
keda.controller.runtime.reconcile_time.seconds.count,count,,,,The number of events observed to calculate reconciliation time.,0,keda,,,
keda.controller.runtime.reconcile_time.seconds.sum,count,,second,,The time per reconciliation per controller.,0,keda,,,
keda.controller.runtime.terminal_reconcile_errors.count,count,,,,Number of terminal reconciliation errors per controller.,0,keda,,,
keda.controller.runtime.webhook_panics.count,count,,,,Number of webhook panics.,0,keda,,,
keda.controller.runtime.webhook_requests.count,count,,,,Number of admission requests by HTTP status code.,0,keda,,,
keda.controller.runtime.webhook_requests_in_flight,gauge,,,,Current number of admission requests being served.,0,keda,,,
keda.disabled_metrics.count,count,,,,The count of disabled metrics.,0,keda,,,
keda.field_validation_request_duration_seconds.bucket,count,,,,The number of observations used to calculate the field validation response time tagged by upper_bound tags.,0,keda,,,
keda.field_validation_request_duration_seconds.count,count,,,,The number of observations used to calculate the field validation response time.,0,keda,,,
keda.field_validation_request_duration_seconds.sum,count,,second,,The response time in seconds for each field validation value.,0,keda,,,
keda.go.gc.duration.seconds.count,count,,,,The summary count of garbage collection cycles in the Keda instance.,0,keda,,,
keda.go.gc.duration.seconds.quantile,gauge,,,,A summary of the pause duration of garbage collection cycles in the Keda instance.,0,keda,,,
keda.go.gc.duration.seconds.sum,count,,,,The sum of the pause duration of garbage collection cycles in the Keda instance.,0,keda,,,
keda.go.goroutines,gauge,,,,Number of goroutines that currently exist.,0,keda,,,
keda.go.info,gauge,,,,Information about the Go environment.,0,keda,,,
keda.go.memstats.alloc_bytes,gauge,,byte,,Number of bytes allocated and still in use.,0,keda,,,
keda.go.memstats.alloc_bytes.count,count,,byte,,"Number of bytes allocated, even if freed.",0,keda,,,
keda.go.memstats.buck_hash.sys_bytes,gauge,,byte,,Number of bytes used by the profiling bucket hash table.,0,keda,,,
keda.go.memstats.frees.count,count,,,,Number of frees.,0,keda,,,
keda.go.memstats.gc.sys_bytes,gauge,,byte,,Number of bytes used for garbage collection system metadata.,0,keda,,,
keda.go.memstats.heap.alloc_bytes,gauge,,byte,,Number of heap bytes allocated and still in use.,0,keda,,,
keda.go.memstats.heap.idle_bytes,gauge,,byte,,Number of heap bytes waiting to be used.,0,keda,,,
keda.go.memstats.heap.inuse_bytes,gauge,,byte,,Number of heap bytes that are in use.,0,keda,,,
keda.go.memstats.heap.objects,gauge,,,,Number of allocated objects.,0,keda,,,
keda.go.memstats.heap.released_bytes,gauge,,byte,,Number of heap bytes released to OS.,0,keda,,,
keda.go.memstats.heap.sys_bytes,gauge,,byte,,Number of heap bytes obtained from system.,0,keda,,,
keda.go.memstats.lookups.count,count,,,,Number of pointer lookups.,0,keda,,,
keda.go.memstats.mallocs.count,count,,,,Number of mallocs.,0,keda,,,
keda.go.memstats.mcache.inuse_bytes,gauge,,byte,,Number of bytes in use by mcache structures.,0,keda,,,
keda.go.memstats.mcache.sys_bytes,gauge,,byte,,Number of bytes used for mcache structures obtained from system.,0,keda,,,
keda.go.memstats.mspan.inuse_bytes,gauge,,byte,,Number of bytes in use by mspan structures.,0,keda,,,
keda.go.memstats.mspan.sys_bytes,gauge,,byte,,Number of bytes used for mspan structures obtained from system.,0,keda,,,
keda.go.memstats.next.gc_bytes,gauge,,byte,,Number of heap bytes when next garbage collection will take place.,0,keda,,,
keda.go.memstats.other.sys_bytes,gauge,,byte,,Number of bytes used for other system allocations.,0,keda,,,
keda.go.memstats.stack.inuse_bytes,gauge,,byte,,Number of bytes in use by the stack allocator.,0,keda,,,
keda.go.memstats.stack.sys_bytes,gauge,,byte,,Number of bytes obtained from system for stack allocator.,0,keda,,,
keda.go.memstats.sys_bytes,gauge,,byte,,Number of bytes obtained from system.,0,keda,,,
keda.go.memstats.time_since_last_gc.seconds,gauge,,second,,Number of seconds since 1970 of last garbage collection.,0,keda,,,
keda.go.threads,gauge,,,,Number of OS threads created.,0,keda,,,
keda.hidden_metrics.count,count,,,,The count of hidden metrics.,0,keda,,,
keda.internal_scale.loop_latency,gauge,,second,,(Keda <v2.16) The deviation (in seconds) between the expected execution time and the actual execution time for the scaling loop.,0,keda,,,
keda.internal_scale.loop_latency_seconds,gauge,,second,,(Keda >=v2.16) The deviation (in seconds) between the expected execution time and the actual execution time for the scaling loop.,0,keda,,,
keda.leader_election.master_status,gauge,,,,"Gauge of if the reporting system is master of the relevant lease, 0 indicates backup, 1 indicates master. 'name' is the string used to identify the lease. Please make sure to group by name.",0,keda,,,
keda.process.cpu.seconds.count,count,,,,Number of user and system CPU time spent in seconds.,0,keda,,,
keda.process.max_fds,gauge,,,,Maximum number of open file descriptors.,0,keda,,,
keda.process.open_fds,gauge,,,,Number of open file descriptors.,0,keda,,,
keda.process.resident_memory.bytes,gauge,,,,Resident memory size in bytes.,0,keda,,,
keda.process.uptime.seconds,gauge,,second,,How long in seconds the process has been up.,0,keda,,,
keda.process.virtual_memory.bytes,gauge,,byte,,Virtual memory size in bytes.,0,keda,,,
keda.process.virtual_memory.max_bytes,gauge,,byte,,Maximum amount of virtual memory available in bytes.,0,keda,,,
keda.registered_metrics.count,count,,,,The count of registered metrics broken by stability level and deprecation version.,0,keda,,,
keda.resource_registered_total,gauge,,,,(Keda >=v2.16) Number of KEDA custom resources per namespace for each custom resource type (CRD) registered.,0,keda,,,
keda.resource_totals,gauge,,,,(Keda <v2.16) Number of KEDA custom resources per namespace for each custom resource type (CRD) registered.,0,keda,,,
keda.rest.client.requests.count,count,,request,,"Number of HTTP requests, partitioned by status code, method, and host.",0,keda,,,
keda.scaled_job.errors.count,count,,,,Number of scaled job errors.,0,keda,,,
keda.scaler.active,gauge,,,,"Indicates whether a scaler is active (1), or not (0).",0,keda,,,
keda.scaler.detail_errors.count,count,,,,(Keda >=v2.16) The Number of errors encountered for each scaler.,0,keda,,,
keda.scaler.errors.count,count,,,,(Keda <v2.16) The Number of errors encountered for each scaler,0,keda,,,
keda.scaler.metrics_latency,gauge,,second,,"(Keda <v2.16) The latency of retrieving current metric from each scaler, in seconds.",0,keda,,,
keda.scaler.metrics_latency_seconds,gauge,,second,,"(Keda >=v2.16) The latency of retrieving current metric from each scaler, in seconds.",0,keda,,,
keda.scaler.metrics_value,gauge,,,,The current value for each scaler's metric that would be used by the HPA in computing the target average.,0,keda,,,
keda.trigger_registered_total,gauge,,,,(Keda >=v2.16) Number of triggers per trigger type registered.,0,keda,,,
keda.trigger_totals,gauge,,,,(Keda <v2.16) Number of triggers per trigger type registered.,0,keda,,,
keda.workqueue.adds.count,count,,,,Number of adds handled by workqueue.,0,keda,,,
keda.workqueue.depth,gauge,,,,Current depth of workqueue.,0,keda,,,
keda.workqueue.longest.running_processor.seconds,gauge,,second,,How many seconds has the longest running processor for workqueue been running.,0,keda,,,
keda.workqueue.queue.duration.seconds.bucket,count,,,,The histogram bucket of how long in seconds an item stays in the workqueue before being requested.,0,keda,,,
keda.workqueue.queue.duration.seconds.count,count,,,,The total number of events in the workqueue duration histogram.,0,keda,,,
keda.workqueue.queue.duration.seconds.sum,count,,second,,The cumulative sum of time (in seconds) that items have spent in the workqueue.,0,keda,,,
keda.workqueue.retries.count,count,,,,Number of retries handled by workqueue.,0,keda,,,
keda.workqueue.unfinished_work.seconds,gauge,,second,,How many seconds of work has been done that is in progress and hasn't been observed by work_duration. Large values indicate stuck threads. One can deduce the number of stuck threads by observing the rate at which this increases.,0,keda,,,
keda.workqueue.work.duration.seconds.bucket,count,,,,Number of work items that have been processed in the workqueue tagged by upper_bound buckets.,0,keda,,,
keda.workqueue.work.duration.seconds.count,count,,,,The total number of work items that have been processed in the workqueue.,0,keda,,,
keda.workqueue.work.duration.seconds.sum,count,,second,,The cumulative sum of time spent processing all work items in the workqueue.,0,keda,,,
