metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
redis.eviction.total_exceeded_time,gauge,,millisecond,,"Total time `redis.mem.used` was greater than `redis.mem.maxmemory` since server startup, in milliseconds",-1,redis,evict total time,,
redis.expire_cycle.cpu_milliseconds,gauge,,millisecond,,The cumulative amount of time spent on active expiry cycles,-1,redis,expire cycle cpu,,
redis.expired.subkeys,gauge,,,,The number of hash field expiration events,-1,redis,expired subkeys,,
redis.expired.time_cap_reached_count,gauge,,,,The count of times that active expiry cycles have stopped early,-1,redis,expire cap count,,
redis.expires,gauge,,key,,The number of keys with an expiration.,0,redis,expires,,
redis.expires.percent,gauge,,percent,,Percentage of total keys with an expiration.,0,redis,expires pct,,
redis.fork.total,gauge,,,,Total number of fork operations since the server start,0,redis,fork total,,
redis.functions.count,gauge,,,,The number of functions [v7+].,0,redis,funcs count,,
redis.info.latency_ms,gauge,,millisecond,,The latency of the redis INFO command.,0,redis,info latency,cpu,
redis.key.length,gauge,,,,"The number of elements in a given key, tagged by key, e.g. 'key:mykeyname'. Enable in Agent's redisdb.yaml with the keys option.",0,redis,key length,,
redis.keys,gauge,,key,,The total number of keys.,0,redis,keys,memory,
redis.keys.evicted,gauge,,key,,The total number of keys evicted due to the maxmemory limit.,0,redis,keys evicted,memory,
redis.keys.expired,gauge,,key,,The total number of keys expired from the db.,0,redis,keys expired,memory,
redis.keys.total_blocking,gauge,,,,Number of blocking keys [v7.2+].,-1,redis,keys blocking,,
redis.keys.total_blocking_on_nokey,gauge,,,,Number of blocking keys that one or more clients that would like to be unblocked when the key is deleted [v7.2+].,-1,redis,keys blocking nokey,,
redis.keys.total_watched,gauge,,,,Number of watched keys [v7.4+].,0,redis,keys watched,,
redis.libraries.count,gauge,,,,The number of libraries [v7+].,0,redis,libs count,,
redis.loading.loading,gauge,,,,Flag indicating if the load of a dump file is on-going,0,redis,loading,,
redis.loading.rdb_used_mem,gauge,,byte,,The memory usage of the server that had generated the RDB file at the time of the file's creation,-1,redis,loading rdb mem,,
redis.loading.start_time,gauge,,,,Epoch-based timestamp of the start of the load,0,redis,loading start,,
redis.mem.clients_normal,gauge,,byte,,The total size in byte of all clients overheads.,-1,redis,mem clients normal,,
redis.mem.clients_slaves,gauge,,byte,,The total size in byte of all replicas overheads.,-1,redis,mem clients slaves,,
redis.mem.dataset,gauge,,byte,,The size in byte of the dataset.,-1,redis,mem dataset,,
redis.mem.fragmentation,gauge,,byte,,Delta between redis.mem.rss and redis.mem.used.,-1,redis,mem frag,,
redis.mem.fragmentation_ratio,gauge,,fraction,,Ratio between redis.mem.rss and redis.mem.used.,-1,redis,frag ratio,memory,
redis.mem.functions,gauge,,byte,,Number of byte overhead by Function scripts (part of redis.mem.used). [v7+].,-1,redis,mem functions,,
redis.mem.lua,gauge,,byte,,Amount of memory used by the Lua engine.,-1,redis,mem lua,,
redis.mem.maxmemory,gauge,,byte,,Maximum amount of memory allocated to the Redisdb system.,-1,redis,mem maxmemory,,
redis.mem.overhead,gauge,,byte,,Sum of all overheads allocated by Redis for managing its internal datastructures [v4+].,-1,redis,mem overhead,,
redis.mem.peak,gauge,,byte,,The peak amount of memory used by Redis.,-1,redis,mem peak,,
redis.mem.rss,gauge,,byte,,Amount of memory that Redis allocated as seen by the os.,-1,redis,mem rss,,
redis.mem.scripts,gauge,,byte,,redis.mem.scripts_eval + redis.mem.functions (part of redis.mem.used) [v7+].,-1,redis,mem scripts,,
redis.mem.scripts_eval,gauge,,byte,,Number of byte overhead by the EVAL scripts (part of redis.mem.used) [v7+].,-1,redis,mem scripts eval,,
redis.mem.startup,gauge,,byte,,Amount of memory consumed by Redis at startup.,-1,redis,mem startup,,
redis.mem.total_replication_buffers,gauge,,byte,,Total memory consumed for replication buffers [v7+].,-1,redis,mem total replication buffers,,
redis.mem.used,gauge,,byte,,Amount of memory allocated by Redis.,-1,redis,mem used,memory,
redis.mem.vm_eval,gauge,,byte,,Number of byte used by the script VM engines for EVAL framework (not part of redis.mem.used) [v7+].,-1,redis,mem vm eval,,
redis.mem.vm_functions,gauge,,byte,,Number of byte used by the script VM engines for Functions framework (not part of redis.mem.used) [v7+].,-1,redis,mem vm functions,,
redis.mem.vm_total,gauge,,byte,,redis.mem.vm_eval + redis.mem.vm_functions (not part of redis.mem.used) [v7+].,-1,redis,mem vm total,,
redis.memory.aof_buffer,gauge,,byte,,Transient memory used for AOF and AOF rewrite buffers,-1,redis,aof buf mem,,
redis.memory.cluster_links,gauge,,byte,,Memory used by links to peers on the cluster bus when cluster mode is enabled.,-1,redis,cluster links mem,,
redis.memory.not_counted_for_evict,gauge,,byte,,Used memory that's not counted for key eviction. This is basically transient replica and AOF buffers.,-1,redis,mem not evict,,
redis.memory.overhead_db_hashtable_rehashing,gauge,,byte,,Temporary memory overhead of database dictionaries currently being rehashed [v7.4+].,-1,redis,mem db rehash,,
redis.memory.peak_time,gauge,,,,Time when peak memory was recorded,0,redis,mem peak time,,
redis.memory.replication_backlog,gauge,,byte,,Memory used by replication backlog,-1,redis,mem repl backlog,,
redis.memory.rss_overhead_bytes,gauge,,byte,,Delta between `redis.mem.rss` (the process RSS) and `redis.allocator.resident`,0,redis,mem rss ovhd,,
redis.memory.rss_overhead_ratio,gauge,,byte,,Ratio between `redis.mem.rss` (the process RSS) and `redis.allocator.resident`. This includes RSS overheads that are not allocator or heap related.,0,redis,mem rss ovhd ratio,,
redis.net.clients,gauge,,connection,,The number of connected clients (excluding slaves).,0,redis,clients,cpu,
redis.net.commands,gauge,,command,,The number of commands processed by the server.,0,redis,net commands,,
redis.net.commands.instantaneous_ops_per_sec,gauge,,command,second,The number of commands processed by the server per second.,0,redis,net commands,cpu,
redis.net.connections,gauge,,connection,,The number of connections tagged by client name.,0,redis,connections,,
redis.net.instantaneous_input,gauge,,kibibyte,second,The network's read rate per second in KB/sec.,-1,redis,net in rate,,
redis.net.instantaneous_ops_per_sec,gauge,,operation,second,Number of commands processed per second.,0,redis,ops per sec,,
redis.net.instantaneous_output,gauge,,kibibyte,second,The network's write rate per second in KB/sec.,-1,redis,net out rate,,
redis.net.maxclients,gauge,,connection,,The maximum number of connected clients.,0,redis,maxclients,,
redis.net.migrate_cached_sockets,gauge,,,,The number of sockets open for `MIGRATE` purposes,0,redis,migrate sockets,,
redis.net.rejected,gauge,,connection,,The number of rejected connections.,-1,redis,net rejected,,
redis.net.slaves,gauge,,connection,,The number of connected slaves.,0,redis,slaves,,
redis.net.total_connections_received,gauge,,connection,,Total number of connections accepted by the server.,-1,redis,total connections received,,
redis.net.total_input_bytes,gauge,,byte,,The total number of bytes read from the network,0,redis,net in bytes,,
redis.net.total_output_bytes,gauge,,byte,,The total number of bytes written to the network,0,redis,net out bytes,,
redis.ops.reads_processed,gauge,,,,Total number of read events processed,1,redis,reads processed,,
redis.ops.writes_processed,gauge,,,,Total number of write events processed,1,redis,writes processed,,
redis.perf.latest_fork_usec,gauge,,microsecond,,The duration of the latest fork.,-1,redis,latest fork usec,,
redis.persist,gauge,,key,,The number of keys persisted (redis.keys - redis.expires).,0,redis,persist,,
redis.persist.percent,gauge,,percent,,Percentage of total keys that are persisted.,0,redis,persist pct,,
redis.ping.latency_ms,gauge,,millisecond,,The latency of the redis PING command.,0,redis,ping latency,,
redis.pubsub.channels,gauge,,,,The number of active pubsub channels.,0,redis,pubsub channels,,
redis.pubsub.clients,gauge,,,,"Number of clients in pubsub mode (`SUBSCRIBE`, `PSUBSCRIBE`, `SSUBSCRIBE`)",0,redis,pubsub clients,,
redis.pubsub.patterns,gauge,,,,The number of active pubsub patterns.,0,redis,pubsub patterns,,
redis.pubsub.shard_channels,gauge,,,,Global number of pub/sub shard channels with client subscriptions,0,redis,shard channels,,
redis.rdb.bgsave,gauge,,,,One if a bgsave is in progress and zero otherwise.,0,redis,rdb bgsave,,
redis.rdb.changes_since_last,gauge,,,,The number of changes since the last background save.,0,redis,rdb changes since last,,
redis.rdb.current_bgsave_time_sec,gauge,,second,,Duration of the on-going RDB save operation,-1,redis,rdb bgsave time,,
redis.rdb.last_bgsave_time,gauge,,second,,Duration of the last bg_save operation.,0,redis,last bgsave time,,
redis.rdb.last_cow_size,gauge,,byte,,The size in bytes of copy-on-write memory during the last RDB save operation,0,redis,rdb cow size,,
redis.rdb.last_load.keys_expired,gauge,,,,Number of volatile keys deleted during the last RDB loading [v7+].,0,redis,rdb load keys expired,,
redis.rdb.last_load.keys_loaded,gauge,,,,Number of keys loaded during the last RDB loading [v7+].,0,redis,rdb load keys loaded,,
redis.rdb.last_save_time,gauge,,,,Epoch-based timestamp of last successful RDB save,0,redis,rdb last save,,
redis.rdb.saves,gauge,,,,Number of RDB snapshots performed since startup,0,redis,rdb saves,,
redis.replication.backlog_active,gauge,,,,Flag indicating replication backlog is active,0,redis,repl backlog active,,
redis.replication.backlog_first_byte_offset,gauge,,,,The master offset of the replication,0,redis,repl backlog offset,,
redis.replication.backlog_histlen,gauge,,byte,,The amount of data in the backlog sync buffer.,0,redis,repl backlog histlen,,
redis.replication.backlog_size,gauge,,byte,,Total size in bytes of the replication backlog buffer,-1,redis,repl backlog size,,
redis.replication.delay,gauge,,offset,,The replication delay in offsets.,0,redis,replication delay,,
redis.replication.input_total_bytes,gauge,,byte,,The total number of bytes read from the network for replication purposes,-1,redis,repl in bytes,,
redis.replication.instantaneous_input_kbps,gauge,,kilobyte,second,The network's read rate per second in KB/sec for replication purposes,1,redis,repl in rate,,
redis.replication.instantaneous_output_kbps,gauge,,kilobyte,second,The network's write rate per second in KB/sec for replication purposes,1,redis,repl out rate,,
redis.replication.last_io_seconds_ago,gauge,,second,,Amount of time since the last interaction with master.,-1,redis,repl last io,,
redis.replication.master_link_down_since_seconds,gauge,,second,,Amount of time that the master link has been down.,0,redis,master link down since,,
redis.replication.master_port,gauge,,,,Master listening TCP port,0,redis,master port,,
redis.replication.master_repl_offset,gauge,,offset,,The replication offset reported by the master.,0,redis,master repl offset,,
redis.replication.min_slaves_good_slaves,gauge,,,,Number of replicas currently considered good,1,redis,good slaves,,
redis.replication.output_total_bytes,gauge,,byte,,The total number of bytes written to the network for replication purposes,-1,redis,repl out bytes,,
redis.replication.replica_announced,gauge,,,,Flag indicating if the replica is announced by Sentinel.,0,redis,replica announced,,
redis.replication.second_repl_offset,gauge,,,,The offset up to which replication IDs are accepted,0,redis,second repl offset,,
redis.replication.slave.expires_tracked_keys,gauge,,,,The number of keys tracked for expiry purposes,0,redis,slave tracked keys,,
redis.replication.slave.priority,gauge,,,,The priority of the instance as a candidate for failover,0,redis,slave priority,,
redis.replication.slave.read_only,gauge,,,,Flag indicating if the replica is read-only,0,redis,slave readonly,,
redis.replication.slave.read_repl_offset,gauge,,,,The read replication offset of the replica instance.,0,redis,slave read offset,,
redis.replication.slave_repl_offset,gauge,,offset,,The replication offset reported by the slave.,0,redis,slave repl offset,,
redis.replication.sync,gauge,,,,One if a sync is in progress and zero otherwise.,0,redis,replication sync,,
redis.replication.sync.full,gauge,,,,The number of full resyncs with replicas,0,redis,full resyncs,,
redis.replication.sync.last_io_seconds_ago,gauge,,second,,Number of seconds since last transfer I/O,0,redis,sync last io,,
redis.replication.sync.partial_err,gauge,,,,The number of denied partial resync requests,-1,redis,partial resync err,,
redis.replication.sync.partial_ok,gauge,,,,The number of accepted partial resync requests,1,redis,partial resync ok,,
redis.replication.sync.read_bytes,gauge,,byte,,Number of bytes already transferred,0,redis,sync read bytes,,
redis.replication.sync.total_bytes,gauge,,byte,,"Total number of bytes that need to be transferred. This may be 0 when the size is unknown (for example, when the repl-diskless-sync configuration directive is used)",0,redis,sync total bytes,,
redis.replication.sync_left_bytes,gauge,,byte,,Amount of data left before syncing is complete.,-1,redis,replication sync left bytes,,
redis.reply_buffer.expands,gauge,,,,Total number of output buffer expands,0,redis,reply buf expands,,
redis.reply_buffer.shrinks,gauge,,,,Total number of output buffer shrinks,0,redis,reply buf shrinks,,
redis.scripts.cached,gauge,,,,The number of EVAL scripts cached by the server [v7+].,0,redis,scripts cached,,
redis.scripts.evicted,gauge,,,,Number of evicted EVAL scripts due to LRU policy [v7.4+].,0,redis,scripts evicted,,
redis.search.bytes_collected,gauge,,byte,,The total amount of memory freed by the garbage collectors from indexes in the shard memory in bytes,1,redis,search bytes coll,,
redis.search.cursors.internal_active,gauge,,,,"The total number of coordinator cursors in the shard, either holding pending results or actively executing `FT.CURSOR READ`",0,redis,search int curs act,,
redis.search.cursors.internal_idle,gauge,,,,The total number of coordinator cursors that are currently holding pending results in the shard,0,redis,search int curs idle,,
redis.search.cursors.user_active,gauge,,,,"The total number of user cursors in the shard, either holding pending results or actively executing `FT.CURSOR READ`",0,redis,search user curs act,,
redis.search.cursors.user_idle,gauge,,,,"The total number of cursors that were explicitly requested by users, that are currently holding pending results in the shard",0,redis,search user curs idle,,
redis.search.docs_not_collected,gauge,,,,The number of documents marked as deleted whose memory has not yet been freed by the garbage collector,0,redis,search docs not coll,,
redis.search.errors.indexing_failures,gauge,,,,The total number of indexing failures recorded across all indexes in the shard,-1,redis,search idx fails,,
redis.search.errors.max_failures,gauge,,,,The number of indexing failures in the index with the highest count of failures,-1,redis,search max fails,,
redis.search.fields.geo.geo,gauge,,,,The total number of `GEO` fields across all indexes in the shard,0,redis,search geo fields,,
redis.search.fields.geo.noindex,gauge,,,,"The total number of `NOINDEX GEO` fields across all indexes in the shard; i.e., used for sorting only but not indexed. This field appears only if its value is larger than 0",0,redis,search geo noidx,,
redis.search.fields.geo.sortable,gauge,,,,The total number of `SORTABLE GEO` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search geo sort,,
redis.search.fields.geoshape.geoshape,gauge,,,,The total number of `GEOSHAPE` fields across all indexes in the shard,0,redis,search geoshape,,
redis.search.fields.geoshape.noindex,gauge,,,,"The total number of `NOINDEX GEOSHAPE` fields across all indexes in the shard; i.e., used for sorting only but not indexed. This field appears only if its value is larger than 0",0,redis,search geoshape noidx,,
redis.search.fields.geoshape.sortable,gauge,,,,The total number of `SORTABLE GEOSHAPE` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search geoshape sort,,
redis.search.fields.numeric.noindex,gauge,,,,"The total number of `NOINDEX NUMERIC` fields across all indexes in the shard; i.e., used for sorting only but not indexed. This field appears only if its value is larger than 0",0,redis,search num noidx,,
redis.search.fields.numeric.numeric,gauge,,,,The total number of `NUMERIC` fields across all indexes in the shard,0,redis,search num fields,,
redis.search.fields.numeric.sortable,gauge,,,,The total number of `SORTABLE NUMERIC` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search num sort,,
redis.search.fields.tag.case_sensitive,gauge,,,,The total number of `CASESENSITIVE TAG` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search tag cs,,
redis.search.fields.tag.noindex,gauge,,,,"The total number of `NOINDEX TAG` fields across all indexes in the shard; i.e., used for sorting only but not indexed. This field appears only if its value is larger than 0",0,redis,search tag noidx,,
redis.search.fields.tag.sortable,gauge,,,,The total number of `SORTABLE TAG` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search tag sort,,
redis.search.fields.tag.tag,gauge,,,,The total number of `TAG` fields across all indexes in the shard,0,redis,search tag fields,,
redis.search.fields.text.noindex,gauge,,,,"The total number of `NOINDEX TEXT` fields across all indexes in the shard, which are used for sorting only but not indexed. This field appears only if its value is larger than 0",0,redis,search text noidx,,
redis.search.fields.text.sortable,gauge,,,,The total number of `SORTABLE TEXT` fields across all indexes in the shard. This field appears only if its value is larger than 0,0,redis,search text sort,,
redis.search.fields.text.text,gauge,,,,The total number of `TEXT` fields across all indexes in the shard,0,redis,search text fields,,
redis.search.fields.vector.flat,gauge,,,,The total number of `FLAT VECTOR` fields across all indexes in the shard,0,redis,search flat vec,,
redis.search.fields.vector.hnsw,gauge,,,,The total number of `HNSW VECTOR` fields across all indexes in the shard,0,redis,search hnsw vec,,
redis.search.fields.vector.vector,gauge,,,,The total number of `VECTOR` fields across all indexes in the shard,0,redis,search vec fields,,
redis.search.gc.bytes_collected,gauge,,byte,,The total amount of memory freed by the garbage collectors from indexes in the shard's memory in bytes,1,redis,search gc bytes,,
redis.search.gc.docs_not_collected,gauge,,,,"The number of documents marked as deleted, whose memory has not yet been freed by the garbage collector",-1,redis,search gc docs not coll,,
redis.search.gc.marked_deleted_vectors,gauge,,,,The number of vectors marked as deleted in the vector indexes that have not yet been cleaned,-1,redis,search gc vecs,,
redis.search.gc.total_cycles,gauge,,,,The total number of garbage collection cycles executed,0,redis,search gc cycles,,
redis.search.gc.total_ms_run,gauge,,millisecond,,"The total duration of all garbage collection cycles in the shard, measured in milliseconds",-1,redis,search gc ms,,
redis.search.global_idle,gauge,,,,The total number of user and internal cursors currently holding pending results in the shard. Deprecated in 8.0 (split into `redis.search.cursors.internal_idle` and `redis.search.cursors.user_idle`) but still available in older versions,-1,redis,search global idle,,
redis.search.global_total,gauge,,,,"The total number of user and internal cursors in the shard, either holding pending results or actively executing `FT.CURSOR READ`. Deprecated in 8.0 (split into `redis.search.cursors.internal_active` and `redis.search.cursors.user_active`), but still available in older versions",0,redis,search global total,,
redis.search.indexes.active,gauge,,,,"The total number of indexes running a background indexing and/or background query processing operation. Background indexing refers to vector ingestion process, or in-progress background indexer",0,redis,search idx active,,
redis.search.indexes.active_indexing,gauge,,,,"The total count of indexes currently undergoing a background indexing process. Background indexing refers to a vector ingestion process, or an in-progress background indexer. This metric is limited by the number of WORKER threads allocated for writing operations plus the number of indexes",0,redis,search idx active idx,,
redis.search.indexes.running_queries,gauge,,,,The total count of indexes currently running a background query process,0,redis,search idx run queries,,
redis.search.indexes.total,gauge,,,,The total number of indexes in the shard,0,redis,search idx total,,
redis.search.indexing.total_time,gauge,,,,"The total time spent on indexing operations, excluding the background indexing of vectors in the HNSW graph",-1,redis,search idx time,,
redis.search.marked_deleted_vectors,gauge,,,,The number of vectors marked as deleted in the vector indexes that have not yet been cleaned,0,redis,search del vecs,,
redis.search.memory.largest_index,gauge,,byte,,The estimated memory usage of the index with the largest memory usage in the shard in bytes,0,redis,search mem largest,,
redis.search.memory.smallest_index,gauge,,byte,,The estimated memory usage of the index with the smallest memory usage in the shard in bytes,0,redis,search mem smallest,,
redis.search.memory.used_indexes,gauge,,byte,,The estimated total memory allocated by all indexes in the shard in bytes (including vector indexes memory accounted in `search_used_memory_vector_index`),0,redis,search mem idx,,
redis.search.memory.used_vector_index,gauge,,byte,,The total memory usage of all vector indexes in the shard,0,redis,search mem vec,,
